lemma	pos	cell	print	count	set_count
а҆ма́новъ	a	short.pos.f.sg.gen	а҆ма́новы	1	0
а҆ма́нъ	n	acc.sg	а҆ма́на	1	0
а҆ма́нъ	n	dat.sg	а҆ма́нꙋ	9	0
а҆ма́нъ	n	gen.sg	а҆ма́на	3	0
а҆ма́нъ	n	nom.sg	а҆ма́нъ	33	0
а҆ма́ѳъ	n	loc.sg	а҆ма́ѳѣ	1	0
а҆ма́ѳъ	n	nom.sg	а҆ма́ѳъ	1	0
а҆магга́рій	n	gen.sg	а҆магга́рїа	1	0
а҆мада̀	n	nom.sg	а҆мада̀	2	0
а҆мада́ѳовъ	a	short.pos.m.sg.nom	а҆мада́ѳовъ	1	0
а҆мадаѳꙋ́евъ	a	short.pos.m.sg.gen	а҆мадаѳꙋ́ева	1	0
а҆мадаѳꙋ́евъ	a	short.pos.m.sg.nom	а҆мадаѳꙋ́евъ	2	0
а҆маді́а	n	nom.sg	а҆маді́а	1	0
а҆мали́ковъ	a	short.pos.f.sg.acc	а҆мали́ковꙋ	1	0
а҆мали́ковъ	a	short.pos.m.pl.ins	а҆мали́кѡвы	1	0
а҆маликі́тинъ	n	nom.sg	а҆маликі́тинъ	1	0
а҆маликі́тъ	n	acc.sg	а҆маликі́та	1	0
а҆малꙋ́хъ	n	dat.sg	а҆малꙋ́хꙋ	1	0
а҆мамаа́ѳъ	n	nom.sg	а҆мамаа́ѳъ	1	0
а҆мані́инъ	a	short.pos.m.sg.nom	а҆мані́инъ	1	0
а҆мані́тскій	a	long.pos.f.sg.acc	а҆мані́тскꙋю	1	0
а҆мані́тѧнинъ	n	dat.sg	а҆мані́тѧнинꙋ	2	0
а҆мані́тѧнинъ	n	nom.sg	а҆мані́тѧнинъ	2	0
а҆марі́а	n	acc.sg	а҆марі́ю	2	0
а҆марі́а	n	nom.sg	а҆марі́а	11	0
а҆масі́а	n	acc.sg	а҆масі́ю	4	0
а҆масі́а	n	nom.sg	а҆масі́а	20	0
а҆масі́евъ	a	short.pos.m.sg.nom	а҆масі́евъ	2	0
а҆маѳі́а	n	acc.sg	а҆маѳі́ю	1	0
а҆маѳі́а	n	nom.sg	а҆маѳі́а	1	0
а҆маѳі́инъ	a	short.pos.m.sg.dat	а҆маѳі́инꙋ	1	0
а҆мвра́мль	a	short.pos.m.pl.nom	а҆мвра̑мли	1	0
а҆мвра́мовъ	a	short.pos.n.sg.gen	а҆мвра́мова	1	0
а҆мвра́мъ	n	dat.sg	а҆мвра́мꙋ	2	0
а҆мвра́мъ	n	nom.sg	а҆мвра́мъ	3	0
а҆мврі́евъ	a	short.pos.m.sg.nom	а҆мврі́евъ	2	0
а҆мврі́инъ	a	short.pos.f.sg.nom	а҆мврі́ина	1	0
а҆мврі́й	n	ins.sg	а҆мврі́емъ	1	0
а҆мврі́й	n	loc.sg	а҆мврі́и	1	0
а҆мврі́й	n	nom.sg	а҆мврі́й	6	0
а҆мвѡ́нъ	n	loc.sg	а҆мвѡ́нѣ	1	0
а҆ме́къ	n	dat.sg	а҆ме́кꙋ	1	0
а҆ме́сса	n	acc.sg	а҆ме́ссꙋ	1	0
а҆мелса́ръ	n	dat.sg	а҆мелса́рꙋ	1	0
а҆мелса́ръ	n	nom.sg	а҆мелса́ръ	1	0
а҆месса́евъ	a	short.pos.f.sg.acc	а҆месса́евꙋ	1	0
а҆месса́й	n	dat.sg	а҆месса́ю	3	0
а҆месса́й	n	nom.sg	а҆меса́й	1	0
а҆месса́й	n	nom.sg	а҆месса́й	6	0
а҆мессі́а	n	acc.sg	а҆месі́ю	1	0
а҆мессі́а	n	ins.sg	а҆мессі́ею	1	0
а҆мессі́й	n	ins.sg	а҆мессі́емъ	1	0
а҆меѳѵ́стъ	n	ins.sg	а҆меѳѵ́стомъ	1	0
а҆ми́нъ	n	nom.sg	а҆ми́нъ	1	0
а҆мма̀	n	nom.sg	а҆мма̀	2	0
а҆мма́дъ	n	loc.sg	а҆мма́дѣ	1	0
а҆мма́нъ	n	loc.sg	а҆мма́нѣ	1	0
а҆мма́ховъ	a	short.pos.m.sg.dat	а҆мма́ховꙋ	1	0
а҆ммані́тинъ	n	nom.sg	а҆ммані́тинъ	1	0
а҆ммані́тъ	n	gen.pl	а҆ммані́тѡвъ	1	0
а҆ммані́тынѧ	n	nom.sg	а҆ммані́тынѧ	1	0
а҆ммані́тѧнинъ	n	acc.pl	а҆ммані́тѧны	1	0
а҆ммані́тѧнинъ	n	nom.pl	а҆ммані́тѧне	2	0
а҆ммані́тѧнинъ	n	nom.sg	а҆ммані́тѧнинъ	2	0
а҆ммані́тѧнынѧ	n	nom.sg	а҆ммані́тѧнынѧ	1	0
а҆ммані́ѳъ	n	nom.sg	а҆ммані́ѳъ	1	0
а҆ммаꙋ́мъ	n	gen.sg	а҆ммаꙋ́ма	2	0
а҆ммѡ́новъ	a	short.pos.m.pl.nom	а҆ммѡ́новы	1	0
а҆ммѡ́нъ	n	acc.sg	а҆ммѡ́на	1	0
а҆ммѡ́нъ	n	dat.sg	а҆ммѡ́нꙋ	2	0
а҆ммѡ́нъ	n	nom.sg	а҆ммѡ́нъ	3	0
а҆ммѡ́нь	a	short.pos.m.pl.ins	а҆ммѡ̑ни	3	0
а҆ммѡ́нь	a	short.pos.m.pl.nom	а҆ммѡ̑ни	22	0
а҆ммѡні́инъ	a	short.pos.m.sg.nom	а҆ммѡні́инъ	1	0
а҆ммѡні́тинъ	n	nom.sg	а҆ммѡні́тинъ	2	0
а҆ммѡні́тѧнинъ	n	nom.pl	а҆ммѡні́тѧне	1	0
а҆мнѡ́нъ	n	dat.sg	а҆мнѡ́нꙋ	3	0
а҆мнѡ́нъ	n	gen.sg	а҆мнѡ́на	2	0
а҆мнѡ́нъ	n	ins.sg	а҆мнѡ́номъ	1	0
а҆мнѡ́нъ	n	loc.sg	а҆мнѡ́нѣ	1	0
а҆мнѡ́нъ	n	nom.sg	а҆мнѡ́нъ	19	0
а҆мнѡ́нь	a	long.pos.n.du.dat	а҆мнѡ́нима	0	1
а҆мнѡ́нь	a	long.pos.n.du.ins	а҆мнѡ́нима	0	1
а҆мнѡ́нь	a	short.pos.n.du.dat	а҆мнѡ́нима	0	1
а҆мнѡ́нь	a	short.pos.n.du.ins	а҆мнѡ́нима	0	1
а҆морре́анинъ	n	nom.pl	а҆морре́ане	1	0
а҆морре́анинъ	n	nom.sg	а҆морре́анинъ	1	0
а҆морре́й	n	acc.sg	а҆морре́а	5	0
а҆морре́й	n	dat.pl	а҆морре́ѡмъ	2	0
а҆морре́й	n	dat.sg	а҆морре́ю	2	0
а҆морре́й	n	gen.pl	а҆морре́ѡвъ	2	0
а҆морре́й	n	gen.pl	а҆моррє́й	1	0
а҆морре́й	n	gen.sg	а҆морре́а	3	0
а҆морре́й	n	ins.sg	а҆морре́емъ	1	0
а҆морре́й	n	ins.sg	а҆морре́омъ	1	0
а҆морре́й	n	nom.pl	а҆морре́є	3	0
а҆морре́й	n	nom.sg	а҆морре́й	9	0
а҆морре́йскій	a	long.pos.f.pl.acc	а҆моррє́йскїѧ	1	0
а҆морре́йскій	a	long.pos.m.pl.nom	а҆морре́йстїи	4	0
а҆морре́йскій	a	long.pos.m.sg.dat	а҆морре́йскомꙋ	1	0
а҆морре́йскій	a	short.pos.f.sg.acc	а҆морре́йскꙋ	2	0
а҆морре́йскій	a	short.pos.f.sg.gen	а҆морре́йски	3	0
а҆морре́йскій	a	short.pos.m.pl.acc	а҆моррє́йски	1	0
а҆морре́йскій	a	short.pos.m.sg.dat	а҆морре́йскꙋ	4	0
а҆мплі́й	n	acc.sg	а҆мплі́а	1	0
а҆мра́мъ	n	dat.sg	а҆мра́мꙋ	1	0
а҆мра́мъ	n	nom.sg	а҆мра́мъ	4	0
а҆мі́совъ	a	short.pos.m.sg.dat	а҆мі́совꙋ	1	0
а҆міи́ловъ	a	short.pos.f.sg.gen	а҆мїи́ловы	1	0
а҆міи́лъ	n	nom.sg	а҆мїи́лъ	2	0
а҆міи́ль	a	short.pos.m.sg.nom	а҆мїи́ль	1	0
а҆міѡ́ѳъ	n	nom.sg	а҆мїѡ́ѳъ	1	0
а҆міꙋ́довъ	a	short.pos.m.sg.nom	а҆мїꙋ́довъ	1	0
а҆міꙋ́дъ	n	acc.pl	а҆мїꙋ́ды	1	0
а҆міꙋ́дъ	n	nom.sg	а҆мїꙋ́дъ	1	0
а҆мѡ́нъ	n	nom.sg	а҆мѡ́нъ	6	0
а҆мѡ́совъ	a	short.pos.m.sg.dat	а҆мѡ́совꙋ	4	0
а҆мѡ́совъ	a	short.pos.m.sg.nom	а҆мѡ́совъ	7	0
а҆мѡ́съ	n	voc.sg	а҆мѡ́се	2	0
а҆мѡрі́а	n	nom.sg	а҆мѡрі́а	1	0
а҆мѡса̀	n	nom.sg	а҆мѡса̀	1	0
а҆мꙋ́къ	n	nom.sg	а҆мꙋ́къ	1	0
а҆мꙋи́лъ	n	nom.sg	а҆мꙋи́лъ	1	0
а҆на́й	n	nom.sg	а҆на́й	1	0
а҆на́новъ	a	short.pos.m.pl.nom	а҆на́нѡвы	2	0
а҆на́нъ	n	dat.sg	а҆на́нꙋ	2	0
а҆на́нъ	n	ins.sg	а҆на́номъ	1	0
а҆на́нъ	n	nom.sg	а҆на́нъ	11	0
а҆на́нь	a	short.pos.f.sg.acc	а҆на́ню	1	0
а҆на́нь	a	short.pos.f.sg.nom	а҆на́нѧ	2	0
а҆на́нь	a	short.pos.m.pl.nom	а҆на̑ни	2	0
а҆на́нь	a	short.pos.m.sg.nom	а҆на́нь	1	0
а҆на́ѳема	n	nom.sg	а҆на́ѳема	5	0
а҆на́ѳовъ	a	short.pos.m.sg.nom	а҆на́ѳовъ	1	0
а҆наа́совъ	a	short.pos.m.pl.nom	а҆наа́сѡвы	1	0
а҆наві́й	n	gen.sg	а҆наві́а	1	0
а҆нагꙋга́нъ	n	gen.sg	а҆нагꙋга́на	1	0
а҆наи́ла	n	nom.sg	а҆наи́ла	1	0
а҆намеи́лъ	n	nom.sg	а҆намеи́лъ	2	0
а҆намеи́ль	a	short.pos.m.sg.acc	а҆намеи́ль	1	0
а҆намеи́ль	a	short.pos.m.sg.gen	а҆намеи́лѧ	3	0
а҆нані́инъ	a	short.pos.m.sg.nom	а҆на́нїинъ	1	0
а҆нані́инъ	a	short.pos.m.sg.nom	а҆нані́инъ	1	0
а҆нані́инъ	a	short.pos.n.sg.loc	а҆на́нїинѣ	1	0
а҆наі́а	n	nom.sg	а҆наі́а	1	0
а҆наѳаѳі́а	n	nom.sg	а҆наѳаѳі́а	1	0
а҆наѳѡ́ѳовъ	a	short.pos.m.pl.nom	а҆наѳѡ́ѳѡвы	2	0
а҆наѳѡ́ѳскій	a	long.pos.m.sg.nom	а҆наѳѡ́ѳскїй	1	0
а҆наѳѡ́ѳскій	a	short.pos.m.pl.acc	а҆наѳѡ̑ѳски	1	0
а҆наѳѡ́ѳъ	n	gen.sg	а҆наѳѡ́ѳа	4	0
а҆наѳѡ́ѳъ	n	loc.sg	а҆наѳѡ́ѳѣ	6	0
а҆наѳѡѳі́тинъ	a	short.pos.m.sg.acc	а҆наѳѡѳі́тинъ	1	0
а҆наѳѡѳі́тскій	a	long.pos.m.sg.nom	а҆наѳѡѳі́тскїй	1	0
а҆нгі́съ	n	nom.sg	а҆нгі́съ	1	0
а҆ндрамеле́хъ	n	dat.sg	а҆ндрамеле́хꙋ	1	0
а҆ндре́й	n	nom.sg	а҆ндре́й	6	0
а҆ндре́овъ	a	short.pos.m.sg.gen	а҆ндре́ова	1	0
а҆ндроні́къ	n	dat.sg	а҆ндроні́кꙋ	1	0
а҆немеле́хъ	n	dat.sg	а҆немеле́хꙋ	1	0
а҆неса́ръ	n	nom.sg	а҆неса́ръ	1	0
а҆неѱі́й	n	nom.sg	а҆неѱі́й	1	0
а҆нифане́съ	n	nom.sg	а҆нифане́съ	1	0
а҆ннѡ́нъ	n	dat.sg	а҆ннѡ́нꙋ	1	0
а҆ннѡ́нъ	n	ins.sg	а҆ннѡ́номъ	1	0
а҆ннѡ́нъ	n	nom.sg	а҆ннѡ́нъ	2	0
а҆нтіо́ховъ	a	short.pos.m.sg.nom	а҆нтїо́ховъ	2	0
а҆нтіо́хъ	n	acc.sg	а҆нтїо́ха	4	0
а҆нтіо́хъ	n	dat.sg	а҆нтїо́хꙋ	3	0
а҆нтіо́хъ	n	ins.sg	а҆нтїо́хомъ	3	0
а҆нтіо́хъ	n	loc.sg	а҆нтїо́хѣ	2	0
а҆нтіо́хъ	n	nom.sg	а҆нтїо́хъ	29	0
а҆нтіохі́а	n	acc.sg	а҆нтїохі́ю	21	0
а҆нтіохі́а	n	gen.sg	а҆нтїохі́и	3	0
а҆нтіохі́анинъ	n	acc.pl	а҆нтїохі́аны	1	0
а҆нтіохі́йскій	a	long.pos.m.sg.acc	а҆нтїохі́йскаго	1	0
а҆нтѵ́пасъ	n	nom.sg	а҆нтѵ́пасъ	1	0
а҆нхі́съ	n	nom.sg	а҆нхі́съ	1	0
а҆нхꙋ́совъ	a	short.pos.m.pl.nom	а҆нхꙋ́сѡвы	1	0
а҆нхꙋ́съ	n	dat.sg	а҆нхꙋ́сꙋ	1	0
а҆нхꙋ́съ	n	nom.sg	а҆нхꙋ́съ	1	0
а҆ніи́лъ	n	nom.sg	а҆нїи́лъ	2	0
а҆нѡ́въ	n	gen.sg	а҆нѡ́ва	1	0
а҆нѡ́нъ	n	nom.sg	а҆нѡ́нъ	1	0
а҆нѡ́съ	n	nom.sg	а҆нѡ́съ	1	0
а҆нꙋ́й	n	nom.sg	а҆нꙋ́й	1	0
а҆нꙋ́нъ	n	nom.sg	а҆нꙋ́нъ	1	0
а҆нꙋ́ровъ	a	short.pos.m.pl.nom	а҆нꙋ́рѡвы	1	0
а҆по́столъ	n	acc.pl	а҆по́столы	1	0
а҆по́столъ	n	nom.pl	а҆по́столи	1	0
а҆поллѡ́ній	n	acc.sg	а҆поллѡ́нїа	1	0
а҆поллѡ́ній	n	dat.sg	а҆поллѡ́нїю	3	0
а҆поллѡ́ній	n	nom.sg	а҆поллѡ́нїй	5	0
а҆поллѡ́съ	n	dat.sg	а҆поллѡ́сꙋ	1	0
а҆поллѡ́съ	n	loc.sg	а҆поллѡ́сѣ	1	0
а҆поллѡ́съ	n	nom.sg	а҆поллѡ́съ	4	0
а҆поллѵ́ѡнъ	n	nom.sg	а҆поллѵ́ѡнъ	1	0
а҆ппі́евъ	a	short.pos.m.sg.gen	а҆ппі́ева	1	0
а҆пфаі́нъ	n	nom.sg	а҆пфаі́нъ	1	0
а҆пфаі́нь	a	short.pos.m.pl.nom	а҆пфаі̑ни	1	0
а҆пфꙋ́съ	n	nom.sg	а҆пфꙋ́съ	1	0
а҆ра́влѧнинъ	n	acc.pl	а҆ра́влѧны	1	0
а҆ра́влѧнинъ	n	nom.pl	а҆ра́влѧне	4	0
а҆ра́влѧнынѧ	n	acc.sg	а҆ра́влѧныню	1	0
а҆ра́вскій	a	long.pos.m.sg.gen	а҆ра́вскагѡ	2	0
а҆ра́вскій	a	long.pos.n.sg.gen	а҆ра́вскагѡ	1	0
а҆ра́вскій	a	short.pos.n.sg.acc	а҆ра́вско	1	0
а҆ра́въ	n	acc.pl	а҆ра́вы	1	0
а҆ра́дскій	a	long.pos.m.sg.nom	а҆ра́дскїй	2	0
а҆ра́дъ	n	acc.sg	а҆ра́дъ	1	0
а҆ра́дъ	n	gen.sg	а҆ра́да	1	0
а҆ра́мль	a	short.pos.m.pl.nom	а҆ра̑мли	1	0
а҆ра́мль	a	short.pos.m.sg.nom	а҆ра́мль	1	0
а҆ра́мъ	n	dat.sg	а҆ра́мꙋ	1	0
а҆ра́мъ	n	nom.sg	а҆ра́мъ	11	0
а҆ра́нъ	n	nom.sg	а҆ра́нъ	3	0
а҆раа̀	n	nom.sg	а҆раа̀	1	0
а҆равеѳі́йскій	a	long.pos.m.sg.nom	а҆равеѳі́йскїй	1	0
а҆раві́а	n	acc.sg	а҆раві́ю	3	0
а҆раві́а	n	gen.sg	а҆раві́и	1	0
а҆раві́а	n	nom.sg	а҆ра́вїа	1	0
а҆раві́а	n	nom.sg	а҆раві́а	1	0
а҆раві́йскій	a	long.pos.m.pl.nom	а҆раві́йстїи	1	0
а҆раві́йскій	a	long.pos.m.sg.nom	а҆раві́йскїй	1	0
а҆раві́тинъ	n	dat.sg	а҆раві́тинꙋ	1	0
а҆раві́тинъ	n	nom.sg	а҆раві́тинъ	2	0
а҆раві́тскій	a	long.pos.n.sg.gen	а҆рави́тскагѡ	1	0
а҆равѡ́ѳъ	n	gen.sg	а҆равѡ́ѳа	1	0
а҆равѡ́ѳъ	n	loc.sg	а҆равѡ́ѳѣ	7	0
а҆равѡ́ѳъ	n	voc.sg	а҆равѡ́ѳе	1	0
а҆раді́а	n	nom.sg	а҆ра́дїа	1	0
а҆раді́а	n	nom.sg	а҆раді́а	1	0
а҆раді́анинъ	n	nom.pl	а҆раді́ане	1	0
а҆раді́йскій	a	long.pos.m.pl.nom	а҆раді́йстїи	1	0
а҆рамі́нъ	n	acc.pl	а҆рамі́ны	1	0
а҆рара́тскій	a	short.pos.f.sg.acc	а҆рара́тскꙋ	1	0
а҆рарі́йскій	a	long.pos.m.sg.gen	а҆рарі́йскагѡ	1	0
а҆рахі́евъ	a	short.pos.m.sg.nom	а҆рахі́евъ	1	0
а҆раі́евъ	a	short.pos.m.sg.nom	а҆раі́евъ	1	0
а҆раѳі́инъ	a	short.pos.m.pl.nom	а҆раѳі̑ины	1	0
а҆рватті́сы	n	loc.pl	а҆рватті́сѣхъ	1	0
а҆рвесее́ръ	n	nom.sg	а҆рвесее́ръ	1	0
а҆рви́лы	n	loc.pl	а҆рви́лѣхъ	1	0
а҆рво́къ	n	loc.sg	а҆рво́цѣ	1	0
а҆рго́въ	n	gen.sg	а҆рго́ва	3	0
а҆рго́въ	n	ins.sg	а҆рго́вомъ	1	0
а҆рдѡ́нъ	n	nom.sg	а҆рдѡ́нъ	1	0
а҆ре́й	n	nom.sg	а҆ре́й	1	0
а҆ре́совъ	a	short.pos.m.pl.nom	а҆ре́сѡвы	2	0
а҆ре́съ	n	dat.sg	а҆ре́сꙋ	1	0
а҆ре́та	n	gen.sg	а҆ре́ты	1	0
а҆ре́ѳа	n	gen.sg	а҆ре́ѳы	1	0
а҆ревва̀	n	nom.sg	а҆ревва̀	1	0
а҆редо́въ	a	short.pos.m.sg.dat	а҆редо́вꙋ	1	0
а҆реилі́съ	n	nom.sg	а҆реилі́съ	1	0
а҆реопа́гъ	n	acc.sg	а҆реопа́гъ	1	0
а҆реопа́гъ	n	gen.sg	а҆реопа́га	1	0
а҆реопагі́тскій	a	long.pos.m.sg.nom	а҆реопагі́тскїй	1	0
а҆рерама́нъ	n	nom.sg	а҆рерама́нъ	1	0
а҆ри́съ	n	nom.sg	а҆ри́съ	1	0
а҆ркесе́й	n	nom.sg	а҆ркесе́й	1	0
а҆рктꙋ́ръ	n	gen.sg	а҆рктꙋ́ра	1	0
а҆рмаѳе́йскій	a	long.pos.m.sg.nom	а҆рмаѳе́йскїй	1	0
а҆рмаѳе́мъ	n	gen.sg	а҆рмаѳе́ма	2	0
а҆рмаѳе́мъ	n	loc.sg	а҆рмаѳе́мѣ	2	0
а҆рме́ніа	n	acc.sg	а҆рме́нїю	1	0
а҆рмѡ́ѳъ	n	nom.sg	а҆рмѡ́ѳъ	1	0
а҆рна̀	n	gen.sg	а҆рны̀	1	0
а҆рнѡ́нскій	a	long.pos.f.sg.gen	а҆рнѡ́нскїѧ	2	0
а҆рнѡ́нскій	a	long.pos.f.sg.loc	а҆рнѡ́нстѣй	2	0
а҆рнѡ́нскій	a	long.pos.m.pl.acc	а҆рнѡ̑нскїѧ	1	0
а҆рнѡ́нскій	a	short.pos.m.sg.gen	а҆рнѡ́нска	1	0
а҆рнѡ́нъ	n	gen.sg	а҆рнѡ́на	6	0
а҆рнѡ́нъ	n	loc.sg	а҆рнѡ́нѣ	1	0
а҆рнѡ́нь	a	short.pos.f.sg.acc	а҆рнѡ́ню	1	0
а҆ро́мовъ	a	short.pos.m.pl.nom	а҆ро́мѡвы	1	0
а҆роа́дъ	n	dat.sg	а҆роа́дꙋ	1	0
а҆родіи́нъ	a	short.pos.m.sg.nom	а҆родїи́нъ	1	0
а҆рои́ръ	n	gen.sg	а҆рои́ра	10	0
а҆рои́ръ	n	loc.sg	а҆рои́рѣ	6	0
а҆роиді́съ	n	nom.sg	а҆роиді́съ	1	0
а҆рра́нъ	n	nom.sg	а҆рра́нъ	3	0
а҆рра́нь	a	short.pos.f.sg.nom	а҆рра́нѧ	1	0
а҆рса́къ	n	dat.sg	а҆рса́кꙋ	2	0
а҆рса́къ	n	nom.sg	а҆рса́къ	1	0
а҆рса́новъ	a	short.pos.m.pl.nom	а҆рса́нѡвы	1	0
а҆рсафа́ѳъ	n	gen.sg	а҆рсафа́ѳа	1	0
а҆рсафа́ѳъ	n	loc.sg	а҆рсафа́ѳѣ	1	0
а҆рсенаі́нъ	n	gen.sg	а҆рсенаі́на	1	0
а҆ртаса́ста	n	nom.sg	а҆ртаса́ста	1	0
а҆ртаѯе́рѯовъ	a	short.pos.n.sg.acc	а҆ртаѯе́рѯово	1	0
а҆ртаѯе́рѯовъ	a	short.pos.n.sg.dat	а҆ртаѯе́рѯовꙋ	1	0
а҆ртаѯе́рѯовъ	a	short.pos.n.sg.gen	а҆ртаѯе́рѯова	1	0
а҆ртаѯе́рѯъ	n	dat.sg	а҆ртаѯе́рѯꙋ	9	0
а҆ртаѯе́рѯъ	n	gen.sg	а҆ртаѯе́рѯа	3	0
а҆ртаѯе́рѯъ	n	ins.sg	а҆ртаѯе́рѯомъ	1	0
а҆ртаѯе́рѯъ	n	loc.sg	а҆ртаѯе́рѯѣ	1	0
а҆ртаѯе́рѯъ	n	nom.sg	а҆ртаѯе́рѯъ	11	0
а҆рте́ма	n	acc.sg	а҆рте́мꙋ	1	0
а҆ртемі́да	n	gen.sg	а҆ртемі́ды	2	0
а҆ртемі́да	n	nom.sg	а҆ртемі́да	2	0
а҆рфа́дъ	n	gen.sg	а҆рфа́да	1	0
а҆рфасе́й	n	nom.pl	а҆рфасе́є	1	0
а҆рфаѯа́довъ	a	short.pos.f.sg.acc	а҆рфаѯа́довꙋ	1	0
а҆рфаѯа́дъ	n	acc.sg	а҆рфаѯа́да	1	0
а҆рфаѯа́дъ	n	nom.sg	а҆рфаѯа́дъ	7	0
а҆рхела́й	n	nom.sg	а҆рхела́й	1	0
а҆рхі́ппъ	n	dat.sg	а҆рхі́ппꙋ	2	0
а҆рхіере́й	n	acc.sg	а҆рхїере́а	2	0
а҆рхіере́й	n	dat.pl	а҆рхїере́ємъ	6	0
а҆рхіере́й	n	dat.pl	а҆рхїере́ѡмъ	7	0
а҆рхіере́й	n	dat.sg	а҆рхїере́ю	15	0
а҆рхіере́й	n	gen.pl	а҆рхїерє́й	6	0
а҆рхіере́й	n	gen.sg	а҆рхїере́а	2	0
а҆рхіере́й	n	ins.sg	а҆рхїере́емъ	3	0
а҆рхіере́й	n	loc.sg	а҆рхїере́и	4	0
а҆рхіере́й	n	nom.pl	а҆рхїере́є	37	0
а҆рхіере́й	n	nom.sg	а҆рхїере́й	37	0
а҆рхіере́йскій	a	long.pos.m.pl.nom	а҆рхїере́йстїи	1	0
а҆рхіере́йскій	a	short.pos.m.sg.gen	а҆рхїере́йска	1	0
а҆рхіере́йство	n	gen.sg	а҆рхїере́йства	4	0
а҆рхіере́йство	n	loc.sg	а҆рхїере́йствѣ	1	0
а҆рхіере́йствовати	v	inf	а҆рхїере́йствовати	1	0
а҆рхіере́овъ	a	short.pos.m.sg.gen	а҆рхїере́ова	1	0
а҆рхіере́овъ	a	short.pos.m.sg.nom	а҆рхїере́овъ	1	0
а҆рі́ва	n	nom.sg	а҆рі́ва	1	0
а҆рі́мъ	n	dat.sg	а҆рі́мꙋ	1	0
а҆рі́фовъ	a	short.pos.m.pl.nom	а҆рі́фѡвы	1	0
а҆рі́фъ	n	nom.sg	а҆рі́фъ	1	0
а҆ріара́ѳъ	n	dat.sg	а҆рїара́ѳꙋ	1	0
а҆ріафе́ръ	n	nom.sg	а҆рїафе́ръ	1	0
а҆рімаѳе́а	n	nom.sg	а҆римаѳе́а	1	0
а҆ріѡ́хъ	n	dat.sg	а҆рїѡ́хꙋ	2	0
а҆ріѡ́хъ	n	nom.sg	а҆рїѡ́хъ	3	0
а҆рѡма́тъ	n	acc.pl	а҆рѡма́ты	14	0
а҆рѡма́тъ	n	gen.pl	а҆рѡма́товъ	1	0
а҆рѡма́тъ	n	gen.pl	а҆рѡма̑тъ	2	0
а҆рѡма́тъ	n	ins.pl	а҆рѡма́тами	2	0
а҆рѡма́тъ	n	ins.pl	а҆рѡма̑ты	2	0
а҆рѡма́тъ	n	loc.pl	а҆рѡма́тѣхъ	1	0
а҆рѡні́тинъ	n	nom.sg	а҆рѡні́тинъ	2	0
а҆рѡрі́тскій	a	long.pos.m.sg.gen	а҆рѡрі́тскагѡ	1	0
а҆рꙋ́ринъ	a	short.pos.m.pl.nom	а҆рꙋ̑рины	1	0
а҆рꙋ́совъ	a	short.pos.f.sg.nom	а҆рꙋ́сова	1	0
а҆рꙋесріи́лъ	n	nom.sg	а҆рꙋесрїи́лъ	1	0
а҆са́къ	n	acc.sg	а҆са́ка	1	0
а҆са́ровъ	a	short.pos.m.pl.nom	а҆са́рѡвы	1	0
а҆са́ръ	n	nom.sg	а҆са́ръ	3	0
а҆са́фовъ	a	short.pos.m.pl.acc	а҆са́фѡвы	1	0
а҆са́фовъ	a	short.pos.m.pl.nom	а҆са́фѡвы	9	0
а҆са́фовъ	a	short.pos.m.sg.nom	а҆са́фовъ	3	0
а҆са́фъ	n	dat.sg	а҆са́фꙋ	2	0
а҆са́фъ	n	nom.sg	а҆са́фъ	8	0
а҆савадма̀	n	nom.sg	а҆савадма̀	1	0
а҆савані́инъ	a	short.pos.m.sg.nom	а҆савані́инъ	1	0
а҆саві́а	n	nom.sg	а҆саві́а	10	0
а҆саві́евъ	a	short.pos.m.sg.nom	а҆саві́евъ	1	0
а҆саді́а	n	nom.sg	а҆саді́а	1	0
а҆саи́левъ	a	short.pos.m.sg.nom	а҆саи́левъ	1	0
а҆саи́ловъ	a	short.pos.m.pl.nom	а҆саи́лѡвы	1	0
а҆саи́лъ	n	dat.sg	а҆саи́лꙋ	3	0
а҆саи́лъ	n	gen.sg	а҆саи́ла	1	0
а҆саи́лъ	n	nom.sg	а҆саи́лъ	12	0
а҆саи́лъ	n	voc.sg	а҆саи́ле	1	0
а҆саи́ръ	n	nom.sg	а҆саи́ръ	1	0
а҆сана́евъ	a	short.pos.m.pl.nom	а҆сана́євы	2	0
а҆сана́евъ	a	short.pos.m.sg.nom	а҆сана́евъ	1	0
а҆сапфіѡ́новъ	a	short.pos.m.pl.nom	а҆сапфїѡ́нѡвы	1	0
а҆сара́евъ	a	short.pos.m.pl.nom	а҆сара́євы	1	0
а҆сара́й	n	nom.sg	а҆сара́й	1	0
а҆сарада́на	n	nom.sg	а҆сарада́на	1	0
а҆сарсꙋла̀	n	nom.sg	а҆сарсꙋла̀	1	0
а҆сасанѳама́ръ	n	loc.sg	а҆сасанѳама́рѣ	1	0
а҆саі́а	n	acc.sg	а҆са́їю	1	0
а҆саі́а	n	acc.sg	а҆саі́ю	1	0
а҆саі́а	n	nom.sg	а҆саі́а	4	0
а҆саі́асъ	n	nom.sg	а҆саі́асъ	1	0
а҆саѳа̀	n	nom.sg	а҆саѳа̀	1	0
а҆сва́нъ	n	nom.sg	а҆сва́нъ	1	0
а҆сдѡ́ѳъ	n	nom.sg	а҆сдѡ́ѳъ	1	0
