source_id	artifact_id	transport	url	path	sha256	size_bytes	format	signature	content_types
alypy-gamanovich-grammar-web-2023	alypy-gamanovich-grammar-web-2023:toc.html	direct	https://www.ponomar.net/files/gama2/toc.html	downloads/alypy-grammar/toc.html	b877635eab1520ebe8b6edfc2c3727a138870b27810db16800aa31a2755e21d6	27305	html	html	-
english-wiktionary-ocs-kaikki-2026-08-07	english-wiktionary-ocs-kaikki-2026-08-07:kaikki.org-dictionary-OldChurchSlavonic.jsonl	direct	https://kaikki.org/dictionary/Old%20Church%20Slavonic/kaikki.org-dictionary-OldChurchSlavonic.jsonl	downloads/english-wiktionary-ocs/kaikki.org-dictionary-OldChurchSlavonic.jsonl	fb20336e716d8f29d0c53bb4cc32f35065ad973ef8b496654c72bf542f876a83	43962382	jsonl	text	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/00.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/00.htm	downloads/polyakov/1/00.htm	586fdf5a2cda5570b5ca965093b97bbcd138c7906fcd4e5238ad19f892ee29f8	484265	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/01.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/01.htm	downloads/polyakov/1/01.htm	1ede698d2618d0f3b819968b947578758bf4223436525685c4224c417585bf55	1193564	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/02.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/02.htm	downloads/polyakov/1/02.htm	5186553edc7b93765184bd6ae9a464e863af192919f97401c95ddf1da72eba79	1795695	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/03.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/03.htm	downloads/polyakov/1/03.htm	7706a38e0968c303fdb1a2e3862aefc82ef99256906908e1b728e5a83a49e8d8	363575	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/04.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/04.htm	downloads/polyakov/1/04.htm	19d7937317f948afb4c065ba0371c8253bebcf3e7806c28cec13d56296f48376	595570	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/05.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/05.htm	downloads/polyakov/1/05.htm	079ecf3779460fb0821d45cd33b161b6628507230a098d07457e94c878eace97	317665	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/06.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/06.htm	downloads/polyakov/1/06.htm	0619176c36f6df8b4008aeefd25d3342bff0dc556ef27f6ae0efa0d60bd84bd1	152334	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/07.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/07.htm	downloads/polyakov/1/07.htm	fad154e7692e5165db39d07ca0143da6a6091c7443a62f3e7e43ba3f730ecbf7	517450	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/08.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/08.htm	downloads/polyakov/1/08.htm	ed966a20765a4df65187fb700aa72db3820393903e9e10cfe75e175946feb125	1064457	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/10.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/10.htm	downloads/polyakov/1/10.htm	9def685bf75ecc2ea9f9fcf73d019e0315685abf9ee54f70a4b5397d943c6e30	540110	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/11.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/11.htm	downloads/polyakov/1/11.htm	c8ca0b13ac458d4cbe7373aac6624d4d44fc1c1f887e2c8e344398bb35130f58	328406	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/12.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/12.htm	downloads/polyakov/1/12.htm	ae69c67ceae74f5bf7c91f3152b639f2c7129e43cb153b769714645588a1e6dc	770593	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/13.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/13.htm	downloads/polyakov/1/13.htm	ca9a4ca2f623f57b0ab431facef85063a6b94ef8ddab43185d4ca9d4e317edf9	1621798	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/14.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/14.htm	downloads/polyakov/1/14.htm	6149b1d0fdf5fb718843298953fc9af712db8caefaa9af0cc8a55821bded6f2b	1494771	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/15.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/15.htm	downloads/polyakov/1/15.htm	e8a74fec786c60cb74d30a2c2506d8e563a30102860170c7b1485da0b6472d62	3572700	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/16.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/16.htm	downloads/polyakov/1/16.htm	2c6a4ff2dc485df6e83c716c624cae91b54ab6663944b93e578336805ec93c7c	715390	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/17.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/17.htm	downloads/polyakov/1/17.htm	6a618d63721166c1708530b577caa1ce2494052b2020925dbe3d46af0d5add89	2410008	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/18.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/18.htm	downloads/polyakov/1/18.htm	ca605b400ed59166b4617128fdde6aae21eb56248902ab0ab4be9d974c73674a	465425	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/19.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/19.htm	downloads/polyakov/1/19.htm	791f051847d5aa2c299be669752d4a9899655db17183429c5d84baab040772b8	931146	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/20.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/20.htm	downloads/polyakov/1/20.htm	97d56f58ffb921a0046de1cb1b85bb4e4696a8006bd530c13a707298091399a0	165240	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/21.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/21.htm	downloads/polyakov/1/21.htm	f9c5ffe716c022927809a75adc3d23c4f01041f03b2e3ab9995287bd6fe3e20f	231932	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/22.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/22.htm	downloads/polyakov/1/22.htm	0abe11301ced7854eaf95b44dd9632929891228f325907ccb6fb24c1540a4492	75042	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/23.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/23.htm	downloads/polyakov/1/23.htm	0673a4289667ca0b2888ba6a6f1d412d9e00c03ee37a6cb5ac03568fa020f732	254454	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/24.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/24.htm	downloads/polyakov/1/24.htm	5eca38be809d656961f1f75e818d9b4abde186ce5e6c0963a44c09d7febb4cdf	40353	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/25.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/25.htm	downloads/polyakov/1/25.htm	9ce498f1380bca45aa8a1181ade702ce576023e19945b71bc5d692210463de8a	12969	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/29.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/29.htm	downloads/polyakov/1/29.htm	75f104f0534e8ddb3f30a0c9a42d017fda8278d312be8f60d815016a8e920e6d	2141	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/30.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/30.htm	downloads/polyakov/1/30.htm	4960b12dacf7a35751647fd95af8dbfd09c48ac72e6a16894a4de247f687106c	25937	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:1/31.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/1/31.htm	downloads/polyakov/1/31.htm	0e69c81740e04477769eb08ac09433118cb1408e2f5b1358ecd80df455a06564	95167	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:2/00.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/2/00.htm	downloads/polyakov/2/00.htm	66b3b2d0c6ebb88aec6d09dc77fd910690e84c431c86a78e83e0810b2a0b9502	893495	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:2/05.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/2/05.htm	downloads/polyakov/2/05.htm	e43b8bc535e8075072dd45e755020dcd540dce283663467ce357963729c0d45b	1526658	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:2/08.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/2/08.htm	downloads/polyakov/2/08.htm	b244b45c0d4464c65d5b9085102dcff27cefef1de0af1065b4ac09fa2b05a716	2287590	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:2/09.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/2/09.htm	downloads/polyakov/2/09.htm	27d0ff33b720f8fbf0be420f201bb110d70ceacff37f32aa39da0af51507f6e2	5065870	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:2/14.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/2/14.htm	downloads/polyakov/2/14.htm	98fabf0cbad69d0e5d31f3d8d4729284362292b0bb254cded15939db074e5a16	585806	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:2/19.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/2/19.htm	downloads/polyakov/2/19.htm	0ae6a1f1b4814aec24862744a8a999bd61b5aec9f238df864e58a51adcb8b0ec	11618	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:2/26.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/2/26.htm	downloads/polyakov/2/26.htm	03a63a02c9d4bb0f5e4e2549542c5005869c68aa288ce8f30c3d3d0d4bd2913c	2564265	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:2/27.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/2/27.htm	downloads/polyakov/2/27.htm	049e2485f013df76d56ca568a710569d74798306a1bf3a0429474c0296b23868	23534	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:2/28.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/2/28.htm	downloads/polyakov/2/28.htm	3d69ad6d3e7b72d79f1e3ffc2a1a5c40c99bc458e1a3499df9b200afb82359d1	735512	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:2/29.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/2/29.htm	downloads/polyakov/2/29.htm	80d0516efd0c93e75a2036cf04bc765e7219a8100f17cc6aad89c278a5f91799	153893	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:2/30.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/2/30.htm	downloads/polyakov/2/30.htm	7f777a43c2bffa30ac8b6e78c26107ecf47fa55347a5bd39b012812b98fa2f9e	2314	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:2/31.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/2/31.htm	downloads/polyakov/2/31.htm	2c947055946229df5ae249de422d5053dd9c3576178121f811a436944d0a0b47	2015134	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:flexslav.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/flexslav.htm	downloads/polyakov/flexslav.htm	f8954d47e76770eff66c69c8b5511e73aa57616b785ed4d73dcae0b7cfd04c82	91657	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:index1.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/index1.htm	downloads/polyakov/index1.htm	b1077195152a63525e9d6ea29feba74215387697631a72235708fd712921c1f5	3136	html	html	-
polyakov-church-slavonic-grammatical-dictionary	polyakov-church-slavonic-grammatical-dictionary:indexnav.htm	direct	http://dic.feb-web.ru/slavonic/dicgram/indexnav.htm	downloads/polyakov/indexnav.htm	1fc0cba00e49c5719fa8a4df620ea400a614425b956f09f62dda51438a867130	1665	html	html	-
russian-wiktionary-church-slavonic-kaikki-2026-08-04	russian-wiktionary-church-slavonic-kaikki-2026-08-04:kaikki.org-dictionary-Церковнославянский.jsonl	direct	https://kaikki.org/ruwiktionary/Церковнославянский/kaikki.org-dictionary-Церковнославянский.jsonl	downloads/ruwiktionary-cu/kaikki.org-dictionary-Церковнославянский.jsonl	5fa83de2fc23e14ad7062e84bcb4a208006352002545df88359699274e893ec7	8795622	jsonl	jsonl	-
ud-ocs-proiel-r2.18	ud-ocs-proiel-r2.18:UD_Old_Church_Slavonic-PROIEL-64eddf87abfaa51e7f5acf0bef1bebcdaca1559f.tar.gz	direct	-	downloads/ud-ocs-proiel-r2.18/UD_Old_Church_Slavonic-PROIEL-64eddf87abfaa51e7f5acf0bef1bebcdaca1559f.tar.gz	579b20edb50366e66168bb4d9f74bee0ce782f8e5b282bad8ebb2d8d870bd65c	3053369	gz	-	-
syntacticus-20230428	syntacticus-20230428:syntacticus-treebank-data-525cee4fb40590d7d514376c11acaed1bdd91c15.tar.gz	direct	-	downloads/syntacticus-20230428/syntacticus-treebank-data-525cee4fb40590d7d514376c11acaed1bdd91c15.tar.gz	e32844093cc173edf9241868fdad7167dfb63fb7f105d146af02a645ff382fec	38531051	gz	-	-
