lexeme_id	cell	expanded	printed	evidence_id	source_kind	target_recension
synodal:noun:heart	noun:vocative:singular:inanimate	сердце	се́рдце	alypy-35-heart-table,v05-target-heart-cells	synodal-attestation	synodal-russian
synodal:noun:human	noun:accusative:plural:animate	человѣкѡвъ	человѣ́кѡвъ	alypy-34-human-table,v05-source-form-1c2a2d0b39ca2250	synodal-attestation	synodal-russian
synodal:noun:human	noun:accusative:singular:animate	человѣка	человѣ́ка	alypy-34-human-table,v05-source-form-459bf65c2cc8da3b	synodal-attestation	synodal-russian
synodal:noun:human	noun:dative:plural:animate	человѣкѡмъ	человѣ́кѡмъ	alypy-34-human-table,v05-source-form-0d96baacc0d7cf21	synodal-attestation	synodal-russian
synodal:noun:human	noun:dative:singular:animate	человѣкꙋ	человѣ́кꙋ	alypy-34-human-table,v05-source-form-4c7b031666a47f6d	synodal-attestation	synodal-russian
synodal:noun:human	noun:genitive:plural:animate	человѣкѡвъ	человѣ́кѡвъ	alypy-34-human-table,v05-source-form-1c2a2d0b39ca2250	synodal-attestation	synodal-russian
synodal:noun:human	noun:genitive:singular:animate	человѣка	человѣ́ка	alypy-34-human-table,v05-source-form-459bf65c2cc8da3b	synodal-attestation	synodal-russian
synodal:noun:human	noun:locative:plural:animate	человѣцѣхъ	человѣ́цѣхъ	alypy-34-human-table,v05-source-form-176ba863c2d6c624	synodal-attestation	synodal-russian
synodal:noun:human	noun:nominative:plural:animate	человѣки	человѣ́ки	alypy-34-human-table,v05-source-form-1ca5e07c971771ce	synodal-attestation	synodal-russian
synodal:noun:human	noun:nominative:plural:animate	человѣцы	человѣ́цы	alypy-34-human-table,v05-source-form-7f75e57b3a5d37f2	synodal-attestation	synodal-russian
synodal:noun:human	noun:nominative:singular:animate	человѣкъ	человѣ́къ	alypy-34-human-table,v05-target-human-cells	synodal-attestation	synodal-russian
synodal:noun:human	noun:nominative:singular:animate	человѣкъ	человѣ̑къ	alypy-34-human-table,v05-ready-human-circumflex	synodal-attestation	synodal-russian
synodal:noun:human	noun:vocative:singular:animate	человѣче	человѣ́че	alypy-34-human-table,v05-source-form-4d69d45172913a53	synodal-attestation	synodal-russian
synodal:noun:istina	noun:accusative:plural:inanimate	истины	и҆́стины	alypy-39-hard-feminine,v05-source-form-5958b1c82ca72e9f	synodal-attestation	synodal-russian
synodal:noun:istina	noun:accusative:singular:inanimate	истинꙋ	и҆́стинꙋ	alypy-39-hard-feminine,v05-target-istina-variants	synodal-attestation	synodal-russian
synodal:noun:istina	noun:dative:singular:inanimate	истинѣ	и҆́стинѣ	alypy-39-hard-feminine,v05-source-form-c7b5dd3e76452355	synodal-attestation	synodal-russian
synodal:noun:istina	noun:genitive:singular:inanimate	истины	и҆́стины	alypy-39-hard-feminine,v05-source-form-5958b1c82ca72e9f	synodal-attestation	synodal-russian
synodal:noun:istina	noun:locative:singular:inanimate	истинѣ	и҆́стинѣ	alypy-39-hard-feminine,v05-source-form-c7b5dd3e76452355	synodal-attestation	synodal-russian
synodal:noun:istina	noun:nominative:plural:inanimate	истины	и҆́стины	alypy-39-hard-feminine,v05-source-form-5958b1c82ca72e9f	synodal-attestation	synodal-russian
synodal:noun:istina	noun:nominative:singular:inanimate	истина	и҆́стина	alypy-39-hard-feminine,v05-source-form-59c76e96ec9a649d	synodal-attestation	synodal-russian
synodal:noun:khram	noun:accusative:singular:inanimate	храмъ	хра́мъ	alypy-34-rab,v05-target-khram-variants	synodal-attestation	synodal-russian
synodal:noun:khram	noun:dative:singular:inanimate	храмꙋ	хра́мꙋ	alypy-34-rab,v05-source-form-d3f2fe52c774b79e	synodal-attestation	synodal-russian
synodal:noun:khram	noun:genitive:singular:inanimate	храма	хра́ма	alypy-34-rab,v05-source-form-bd5aece5ae5181b2	synodal-attestation	synodal-russian
synodal:noun:khram	noun:locative:singular:inanimate	храмѣ	хра́мѣ	alypy-34-rab,v05-source-form-23768d5369e67fd5	synodal-attestation	synodal-russian
synodal:noun:khram	noun:nominative:singular:inanimate	храмъ	хра́мъ	alypy-34-rab,v05-target-khram-variants	synodal-attestation	synodal-russian
synodal:noun:man	noun:accusative:dual:animate	мꙋжа	мꙋ̑жа	alypy-34-mixed-man-table,v05-source-form-703394a3df654568	synodal-attestation	synodal-russian
synodal:noun:man	noun:accusative:plural:animate	мꙋжы	мꙋ́жы	alypy-34-mixed-man-table,v05-source-form-2835618b008cd181	synodal-attestation	synodal-russian
synodal:noun:man	noun:accusative:plural:animate	мꙋжей	мꙋже́й	alypy-34-mixed-man-table,v05-source-form-14ff1400508550cc	synodal-attestation	synodal-russian
synodal:noun:man	noun:accusative:singular:animate	мꙋжа	мꙋ́жа	alypy-34-mixed-man-table,v05-source-form-e35934b84e06264b	synodal-attestation	synodal-russian
synodal:noun:man	noun:dative:singular:animate	мꙋжꙋ	мꙋ́жꙋ	alypy-34-mixed-man-table,v05-source-form-7dfa9c6777143d9e	synodal-attestation	synodal-russian
synodal:noun:man	noun:genitive:plural:animate	мꙋжей	мꙋже́й	alypy-34-mixed-man-table,v05-source-form-14ff1400508550cc	synodal-attestation	synodal-russian
synodal:noun:man	noun:genitive:singular:animate	мꙋжа	мꙋ́жа	alypy-34-mixed-man-table,v05-source-form-e35934b84e06264b	synodal-attestation	synodal-russian
synodal:noun:man	noun:instrumental:plural:animate	мꙋжы	мꙋ́жы	alypy-34-mixed-man-table,v05-source-form-2835618b008cd181	synodal-attestation	synodal-russian
synodal:noun:man	noun:instrumental:plural:animate	мꙋжми	мꙋжмѝ	alypy-34-mixed-man-table,v05-source-form-8111d3a7c03ecc6a	synodal-attestation	synodal-russian
synodal:noun:man	noun:instrumental:singular:animate	мꙋжемъ	мꙋ́жемъ	alypy-34-mixed-man-table,v05-source-form-a78f9996d40863f2	synodal-attestation	synodal-russian
synodal:noun:man	noun:instrumental:singular:animate	мꙋжємъ	мꙋжє́мъ	alypy-34-mixed-man-table,v05-source-form-cd00bcacca91086f	synodal-attestation	synodal-russian
synodal:noun:man	noun:locative:plural:animate	мꙋжехъ	мꙋже́хъ	alypy-34-mixed-man-table,v05-source-form-2053d5c39cdedad7	synodal-attestation	synodal-russian
synodal:noun:man	noun:nominative:dual:animate	мꙋжа	мꙋ̑жа	alypy-34-mixed-man-table,v05-source-form-703394a3df654568	synodal-attestation	synodal-russian
synodal:noun:man	noun:nominative:plural:animate	мꙋжи	мꙋ́жи	alypy-34-mixed-man-table,v05-source-form-991539686562abc6	synodal-attestation	synodal-russian
synodal:noun:man	noun:nominative:plural:animate	мꙋжїе	мꙋ́жїе	alypy-34-mixed-man-table,v05-source-form-d8b1796c3da7e393	synodal-attestation	synodal-russian
synodal:noun:man	noun:nominative:singular:animate	мꙋжъ	мꙋ́жъ	alypy-34-mixed-man-table,v05-target-man-cells	synodal-attestation	synodal-russian
synodal:noun:man	noun:vocative:dual:animate	мꙋжа	мꙋ̑жа	alypy-34-mixed-man-table,v05-source-form-703394a3df654568	synodal-attestation	synodal-russian
synodal:noun:man	noun:vocative:plural:animate	мꙋжи	мꙋ́жи	alypy-34-mixed-man-table,v05-source-form-991539686562abc6	synodal-attestation	synodal-russian
synodal:noun:man	noun:vocative:plural:animate	мꙋжїе	мꙋ́жїе	alypy-34-mixed-man-table,v05-source-form-d8b1796c3da7e393	synodal-attestation	synodal-russian
synodal:noun:mesto	noun:accusative:plural:inanimate	мѣста	мѣ́ста	v05-ready-mesto-plural	synodal-attestation	synodal-russian
synodal:noun:mesto	noun:accusative:plural:inanimate	мѣста	мѣ̑ста	alypy-34-rab,v05-source-form-5b20a4c6aab203fe	synodal-attestation	synodal-russian
synodal:noun:mesto	noun:accusative:singular:inanimate	мѣсто	мѣ́сто	alypy-34-rab,v05-target-mesto-variants	synodal-attestation	synodal-russian
synodal:noun:mesto	noun:dative:singular:inanimate	мѣстꙋ	мѣ́стꙋ	alypy-34-rab,v05-source-form-2c7083bee8d7ded1	synodal-attestation	synodal-russian
synodal:noun:mesto	noun:genitive:plural:inanimate	мѣстъ	мѣ́стъ	v06-ud-59d6ae8826e7d486,v06-target-e934005e114698d4	synodal-attestation	synodal-russian
synodal:noun:mesto	noun:genitive:singular:inanimate	мѣста	мѣ́ста	v05-ready-mesto-plural	synodal-attestation	synodal-russian
synodal:noun:mesto	noun:genitive:singular:inanimate	мѣста	мѣ̑ста	alypy-34-rab,v05-source-form-5b20a4c6aab203fe	synodal-attestation	synodal-russian
synodal:noun:mesto	noun:locative:plural:inanimate	мѣстѣхъ	мѣ́стѣхъ	v05-ready-mesto-loc-pl	synodal-attestation	synodal-russian
synodal:noun:mesto	noun:locative:singular:inanimate	мѣстѣ	мѣ́стѣ	alypy-34-rab,v05-source-form-2b0e76efd4d0f838	synodal-attestation	synodal-russian
synodal:noun:mesto	noun:nominative:plural:inanimate	мѣста	мѣ́ста	v05-ready-mesto-plural	synodal-attestation	synodal-russian
synodal:noun:mesto	noun:nominative:plural:inanimate	мѣста	мѣ̑ста	alypy-34-rab,v05-source-form-5b20a4c6aab203fe	synodal-attestation	synodal-russian
synodal:noun:mesto	noun:nominative:singular:inanimate	мѣсто	мѣ́сто	alypy-34-rab,v05-target-mesto-variants	synodal-attestation	synodal-russian
synodal:noun:mesto	noun:vocative:plural:inanimate	мѣста	мѣ́ста	v05-ready-mesto-plural	synodal-attestation	synodal-russian
synodal:noun:milost	noun:accusative:plural:inanimate	милости	ми́лости	v06-ud-daad924e044df4de,v06-target-03ce09761ccfc2a9	synodal-attestation	synodal-russian
synodal:noun:milost	noun:dative:singular:inanimate	милости	ми́лости	v06-ud-d57c1ed4af9cc739,v06-target-03ce09761ccfc2a9	synodal-attestation	synodal-russian
synodal:noun:milost	noun:genitive:singular:inanimate	милости	ми́лости	v06-ud-af38d40fe12314f4,v06-target-03ce09761ccfc2a9	synodal-attestation	synodal-russian
synodal:noun:milost	noun:locative:singular:inanimate	милости	ми́лости	v06-ud-5eb7bbacafa90a58,v06-target-03ce09761ccfc2a9	synodal-attestation	synodal-russian
synodal:noun:milost	noun:nominative:plural:inanimate	милости	ми́лости	v06-ud-d129acdadd1fbfe5,v06-target-03ce09761ccfc2a9	synodal-attestation	synodal-russian
synodal:noun:milost	noun:nominative:singular:inanimate	милости	ми́лости	v06-ud-c00b1d27a7885582,v06-target-03ce09761ccfc2a9	synodal-attestation	synodal-russian
synodal:noun:molitva	noun:accusative:plural:inanimate	молитвы	моли́твы	v05-ready-molitva-oblique	synodal-attestation	synodal-russian
synodal:noun:molitva	noun:accusative:singular:inanimate	молитвꙋ	моли́твꙋ	v05-ready-molitva-acc	synodal-attestation	synodal-russian
synodal:noun:molitva	noun:dative:singular:inanimate	молитвѣ	моли́твѣ	v06-ud-2fb17772537eb62c,v06-target-f532beaa0b7515f8	synodal-attestation	synodal-russian
synodal:noun:molitva	noun:genitive:singular:inanimate	молитвы	моли́твы	v05-ready-molitva-oblique	synodal-attestation	synodal-russian
synodal:noun:molitva	noun:locative:singular:inanimate	молитвѣ	моли́твѣ	v06-ud-804bb24515b21d29,v06-target-f532beaa0b7515f8	synodal-attestation	synodal-russian
synodal:noun:molitva	noun:nominative:plural:inanimate	молитвы	моли́твы	v05-ready-molitva-oblique	synodal-attestation	synodal-russian
synodal:noun:molitva	noun:nominative:singular:inanimate	молитва	моли́тва	v06-ud-molitva-nom-sg,v06-target-molitva-nom-sg	synodal-attestation	synodal-russian
synodal:noun:more	noun:accusative:plural:inanimate	морѧ	мо́рѧ	alypy-34-rab,v05-target-more-variants	synodal-attestation	synodal-russian
synodal:noun:more	noun:dative:singular:inanimate	морю	мо́рю	alypy-34-rab,v05-source-form-3718cf8c22c0e090	synodal-attestation	synodal-russian
synodal:noun:more	noun:genitive:singular:inanimate	морѧ	мо́рѧ	alypy-34-rab,v05-target-more-variants	synodal-attestation	synodal-russian
synodal:noun:more	noun:locative:singular:inanimate	мори	мо́ри	alypy-34-rab,v05-source-form-dcf493f4023eec46	synodal-attestation	synodal-russian
synodal:noun:more	noun:nominative:plural:inanimate	морѧ	мо́рѧ	alypy-34-rab,v05-target-more-variants	synodal-attestation	synodal-russian
synodal:noun:narod	noun:accusative:singular:inanimate	народъ	наро́дъ	v05-ready-narod-nom	synodal-attestation	synodal-russian
synodal:noun:narod	noun:genitive:singular:inanimate	народа	наро́да	v05-source-form-3aa9e081cfd1524d	synodal-attestation	synodal-russian
synodal:noun:narod	noun:nominative:singular:inanimate	народъ	наро́дъ	v05-ready-narod-nom	synodal-attestation	synodal-russian
synodal:noun:narod	noun:vocative:singular:inanimate	народи	наро́ди	v05-ready-narod-voc	synodal-attestation	synodal-russian
synodal:noun:path	noun:accusative:plural:inanimate	пꙋти	пꙋти̑	alypy-41-path-table,v05-target-path-cells	synodal-attestation	synodal-russian
synodal:noun:path	noun:accusative:singular:inanimate	пꙋть	пꙋ́ть	alypy-41-path-table,v05-source-form-106935da055cf033	synodal-attestation	synodal-russian
synodal:noun:path	noun:dative:plural:inanimate	пꙋтємъ	пꙋтє́мъ	alypy-41-path-table,v05-source-form-839b8eba116cfbce	synodal-attestation	synodal-russian
synodal:noun:path	noun:dative:singular:inanimate	пꙋти	пꙋти̑	alypy-41-path-table,v05-target-path-cells	synodal-attestation	synodal-russian
synodal:noun:path	noun:dative:singular:inanimate	пꙋти	пꙋтѝ	alypy-41-path-table,v05-ready-path-oblique-grave	synodal-attestation	synodal-russian
synodal:noun:path	noun:genitive:plural:inanimate	пꙋтій	пꙋті́й	alypy-41-path-table,v05-source-form-8e8ec87f9417de7e	synodal-attestation	synodal-russian
synodal:noun:path	noun:genitive:singular:inanimate	пꙋти	пꙋти̑	alypy-41-path-table,v05-target-path-cells	synodal-attestation	synodal-russian
synodal:noun:path	noun:genitive:singular:inanimate	пꙋти	пꙋтѝ	alypy-41-path-table,v05-ready-path-oblique-grave	synodal-attestation	synodal-russian
synodal:noun:path	noun:instrumental:plural:inanimate	пꙋтьми	пꙋтьмѝ	alypy-41-path-table,v05-source-form-1a96159506133229	synodal-attestation	synodal-russian
synodal:noun:path	noun:instrumental:singular:inanimate	пꙋтемъ	пꙋте́мъ	alypy-41-path-table,v05-source-form-af95a7cfe9273ba5	synodal-attestation	synodal-russian
synodal:noun:path	noun:locative:plural:inanimate	пꙋтехъ	пꙋте́хъ	alypy-41-path-table,v05-source-form-7c7fb74ec600fd0d	synodal-attestation	synodal-russian
synodal:noun:path	noun:locative:singular:inanimate	пꙋти	пꙋти̑	alypy-41-path-table,v05-target-path-cells	synodal-attestation	synodal-russian
synodal:noun:path	noun:locative:singular:inanimate	пꙋти	пꙋтѝ	alypy-41-path-table,v05-ready-path-oblique-grave	synodal-attestation	synodal-russian
synodal:noun:path	noun:nominative:plural:inanimate	пꙋтїе	пꙋтїѐ	alypy-41-path-table,v05-source-form-10cb0e86801b8fd9	synodal-attestation	synodal-russian
synodal:noun:path	noun:nominative:singular:inanimate	пꙋть	пꙋ́ть	alypy-41-path-table,v05-source-form-106935da055cf033	synodal-attestation	synodal-russian
synodal:noun:path	noun:vocative:plural:inanimate	пꙋтїе	пꙋтїѐ	alypy-41-path-table,v05-source-form-10cb0e86801b8fd9	synodal-attestation	synodal-russian
synodal:noun:path	noun:vocative:singular:inanimate	пꙋть	пꙋ́ть	alypy-41-path-table,v05-source-form-106935da055cf033	synodal-attestation	synodal-russian
synodal:noun:people	noun:accusative:plural:animate	люди	лю́ди	alypy-32-41-people-table,v05-source-form-1416870fe8bd241e	synodal-attestation	synodal-russian
synodal:noun:people	noun:accusative:plural:animate	людей	люде́й	alypy-32-41-people-table,v05-source-form-de9066fef39427fe	synodal-attestation	synodal-russian
synodal:noun:people	noun:accusative:plural:animate	людій	люді́й	alypy-32-41-people-table,v05-source-form-45a983340b337a30	synodal-attestation	synodal-russian
synodal:noun:people	noun:dative:plural:animate	людемъ	лю́демъ	alypy-32-41-people-table,v05-source-form-74f50965264bb0b3	synodal-attestation	synodal-russian
synodal:noun:people	noun:genitive:plural:animate	людей	люде́й	alypy-32-41-people-table,v05-source-form-de9066fef39427fe	synodal-attestation	synodal-russian
synodal:noun:people	noun:genitive:plural:animate	людій	люді́й	alypy-32-41-people-table,v05-source-form-45a983340b337a30	synodal-attestation	synodal-russian
synodal:noun:people	noun:instrumental:plural:animate	людьми	людьмѝ	alypy-32-41-people-table,v05-source-form-3650ebcb1f7cfe9c	synodal-attestation	synodal-russian
synodal:noun:people	noun:locative:plural:animate	людехъ	лю́дехъ	alypy-32-41-people-table,v05-source-form-2ae94b6a6b0f770e	synodal-attestation	synodal-russian
synodal:noun:people	noun:nominative:plural:animate	людїе	лю́дїе	alypy-32-41-people-table,v05-target-people-cells	synodal-attestation	synodal-russian
synodal:noun:people	noun:vocative:plural:animate	людїе	лю́дїе	alypy-32-41-people-table,v05-target-people-cells	synodal-attestation	synodal-russian
synodal:noun:pustynya	noun:accusative:singular:inanimate	пустыню	пꙋсты́ню	alypy-39-zemlya,v05-target-pustyn-accusative	synodal-attestation	synodal-russian
synodal:noun:pustynya	noun:genitive:singular:inanimate	пустыни	пꙋсты́ни	alypy-39-zemlya,v05-target-pustyn-genitive-locative	synodal-attestation	synodal-russian
synodal:noun:pustynya	noun:locative:singular:inanimate	пустыни	пꙋсты́ни	alypy-39-zemlya,v05-target-pustyn-genitive-locative	synodal-attestation	synodal-russian
synodal:noun:pustynya	noun:nominative:plural:inanimate	пустыни	пꙋсты́ни	alypy-39-zemlya,v05-target-pustyn-genitive-locative	synodal-attestation	synodal-russian
synodal:noun:rab	noun:accusative:plural:animate	рабы	рабы̑	alypy-34-rab,v05-source-form-f5f28215144af269	synodal-attestation	synodal-russian
synodal:noun:rab	noun:accusative:singular:animate	рабъ	ра́бъ	v06-ud-4fc8d5ea622be92c,v06-target-1506941022406563	synodal-attestation	synodal-russian
synodal:noun:rab	noun:accusative:singular:animate	рабъ	ра̑бъ	v06-ud-4fc8d5ea622be92c,v06-target-b703b182b585c1dc	synodal-attestation	synodal-russian
synodal:noun:rab	noun:accusative:singular:animate	раба	раба̀	alypy-34-rab,v05-target-rab-variants	synodal-attestation	synodal-russian
synodal:noun:rab	noun:dative:plural:animate	рабѡмъ	рабѡ́мъ	v06-ud-961a468c27d0e088,v06-target-97504c7b8b9c264e	synodal-attestation	synodal-russian
synodal:noun:rab	noun:dative:singular:animate	рабꙋ	рабꙋ̀	alypy-34-rab,v05-source-form-f69d68875776bfd3	synodal-attestation	synodal-russian
synodal:noun:rab	noun:genitive:plural:animate	рабъ	ра́бъ	v06-ud-651c0665c24b9676,v06-target-1506941022406563	synodal-attestation	synodal-russian
synodal:noun:rab	noun:genitive:plural:animate	рабъ	ра̑бъ	v06-ud-651c0665c24b9676,v06-target-b703b182b585c1dc	synodal-attestation	synodal-russian
synodal:noun:rab	noun:genitive:singular:animate	раба	раба̀	alypy-34-rab,v05-target-rab-variants	synodal-attestation	synodal-russian
synodal:noun:rab	noun:instrumental:plural:animate	рабы	рабы̑	alypy-34-rab,v05-source-form-f5f28215144af269	synodal-attestation	synodal-russian
synodal:noun:rab	noun:instrumental:singular:animate	рабѡмъ	рабѡ́мъ	v06-ud-87dd4d8e096bec3c,v06-target-97504c7b8b9c264e	synodal-attestation	synodal-russian
synodal:noun:rab	noun:nominative:plural:animate	раби	рабѝ	alypy-34-rab,v05-source-form-b5fb18d0598be61e	synodal-attestation	synodal-russian
synodal:noun:rab	noun:nominative:singular:animate	рабъ	ра́бъ	v06-ud-221d6dc141bd8b3c,v06-target-1506941022406563	synodal-attestation	synodal-russian
synodal:noun:rab	noun:nominative:singular:animate	рабъ	ра̑бъ	v06-ud-221d6dc141bd8b3c,v06-target-b703b182b585c1dc	synodal-attestation	synodal-russian
synodal:noun:rab	noun:vocative:plural:animate	раби	рабѝ	alypy-34-rab,v05-source-form-b5fb18d0598be61e	synodal-attestation	synodal-russian
synodal:noun:selo	noun:accusative:plural:inanimate	села	се́ла	v06-ud-1e1f91ab44dc9d14,v06-target-8bc90beeedf358fd	synodal-attestation	synodal-russian
synodal:noun:selo	noun:accusative:plural:inanimate	села	села̀	v05-ready-selo-gen-pl	synodal-attestation	synodal-russian
synodal:noun:selo	noun:accusative:singular:inanimate	село	село̀	v05-source-form-9c8ad1ff699c46c7	synodal-attestation	synodal-russian
synodal:noun:selo	noun:dative:singular:inanimate	селѣ	селѣ̀	v05-ready-selo-oblique	synodal-attestation	synodal-russian
synodal:noun:selo	noun:genitive:singular:inanimate	села	се́ла	v06-ud-31fb31e06dad9d4f,v06-target-8bc90beeedf358fd	synodal-attestation	synodal-russian
synodal:noun:selo	noun:genitive:singular:inanimate	села	села̀	v05-ready-selo-gen-pl	synodal-attestation	synodal-russian
synodal:noun:selo	noun:locative:plural:inanimate	селѣхъ	се́лѣхъ	v05-ready-selo-loc-pl	synodal-attestation	synodal-russian
synodal:noun:selo	noun:locative:singular:inanimate	селѣ	селѣ̀	v05-ready-selo-oblique	synodal-attestation	synodal-russian
synodal:noun:selo	noun:nominative:plural:inanimate	села	се́ла	v06-ud-1dbb2a49c576c0a6,v06-target-8bc90beeedf358fd	synodal-attestation	synodal-russian
synodal:noun:selo	noun:nominative:plural:inanimate	села	села̀	v05-ready-selo-gen-pl	synodal-attestation	synodal-russian
synodal:noun:selo	noun:nominative:singular:inanimate	село	село̀	v05-source-form-9c8ad1ff699c46c7	synodal-attestation	synodal-russian
synodal:noun:selo	noun:vocative:plural:inanimate	села	села̀	v05-ready-selo-gen-pl	synodal-attestation	synodal-russian
synodal:noun:selo	noun:vocative:singular:inanimate	село	село̀	v05-source-form-9c8ad1ff699c46c7	synodal-attestation	synodal-russian
synodal:noun:sila	noun:accusative:plural:inanimate	силы	си́лы	alypy-39-hard-feminine,v05-source-form-78f38490c66e9849	synodal-attestation	synodal-russian
synodal:noun:sila	noun:accusative:plural:inanimate	силы	си̑лы	v06-ud-c1114525fa161071,v06-target-86f8375ca25beb8f	synodal-attestation	synodal-russian
synodal:noun:sila	noun:accusative:singular:inanimate	силꙋ	си́лꙋ	alypy-39-hard-feminine,v05-source-form-db59b6363f5bc02c	synodal-attestation	synodal-russian
synodal:noun:sila	noun:dative:singular:inanimate	силѣ	си́лѣ	alypy-39-hard-feminine,v05-source-form-857ac8dce1fd660b	synodal-attestation	synodal-russian
synodal:noun:sila	noun:genitive:plural:inanimate	силъ	си́лъ	alypy-39-hard-feminine,v05-source-form-8f0af608723c7c05	synodal-attestation	synodal-russian
synodal:noun:sila	noun:genitive:singular:inanimate	силы	си́лы	alypy-39-hard-feminine,v05-source-form-78f38490c66e9849	synodal-attestation	synodal-russian
synodal:noun:sila	noun:genitive:singular:inanimate	силы	си̑лы	v06-ud-b2aa0111a0f541b3,v06-target-86f8375ca25beb8f	synodal-attestation	synodal-russian
synodal:noun:sila	noun:instrumental:singular:inanimate	силою	си́лою	alypy-39-hard-feminine,v05-source-form-1d563365fc63955b	synodal-attestation	synodal-russian
synodal:noun:sila	noun:locative:singular:inanimate	силѣ	си́лѣ	alypy-39-hard-feminine,v05-source-form-857ac8dce1fd660b	synodal-attestation	synodal-russian
synodal:noun:sila	noun:nominative:plural:inanimate	силы	си́лы	alypy-39-hard-feminine,v05-source-form-78f38490c66e9849	synodal-attestation	synodal-russian
synodal:noun:slava	noun:accusative:plural:inanimate	славы	сла́вы	alypy-39-hard-feminine,v05-source-form-b150a86a15a7f33f	synodal-attestation	synodal-russian
synodal:noun:slava	noun:accusative:singular:inanimate	славꙋ	сла́вꙋ	alypy-39-hard-feminine,v05-target-slava-variants	synodal-attestation	synodal-russian
synodal:noun:slava	noun:dative:singular:inanimate	славѣ	сла́вѣ	alypy-39-hard-feminine,v05-source-form-0bc647987a2dab01	synodal-attestation	synodal-russian
synodal:noun:slava	noun:genitive:singular:inanimate	славы	сла́вы	alypy-39-hard-feminine,v05-source-form-b150a86a15a7f33f	synodal-attestation	synodal-russian
synodal:noun:slava	noun:instrumental:singular:inanimate	славою	сла́вою	alypy-39-hard-feminine,v05-source-form-2f38d4d54e0a8364	synodal-attestation	synodal-russian
synodal:noun:slava	noun:locative:singular:inanimate	славѣ	сла́вѣ	alypy-39-hard-feminine,v05-source-form-0bc647987a2dab01	synodal-attestation	synodal-russian
synodal:noun:slava	noun:nominative:plural:inanimate	славы	сла́вы	alypy-39-hard-feminine,v05-source-form-b150a86a15a7f33f	synodal-attestation	synodal-russian
synodal:noun:slovo	noun:accusative:plural:inanimate	слова	сло́ва	v05-ready-slovo-plural	synodal-attestation	synodal-russian
synodal:noun:slovo	noun:accusative:plural:inanimate	словеса	словеса̀	v05-alypy-slovo-plural,v05-target-slovo-slovesa	synodal-attestation	synodal-russian
synodal:noun:slovo	noun:dative:singular:inanimate	словеси	словесѝ	v06-ud-f76488da80fa1b43,v06-target-5e11f567592b29e8	synodal-attestation	synodal-russian
synodal:noun:slovo	noun:genitive:plural:inanimate	словесъ	слове́съ	v06-ud-slovo-gen-pl,v06-target-slovo-gen-pl	synodal-attestation	synodal-russian
synodal:noun:slovo	noun:genitive:singular:inanimate	слова	сло́ва	v05-ready-slovo-plural	synodal-attestation	synodal-russian
synodal:noun:slovo	noun:genitive:singular:inanimate	словесе	словесѐ	v06-ud-slovo-gen-sg,v06-target-slovo-gen-sg	synodal-attestation	synodal-russian
synodal:noun:slovo	noun:genitive:singular:inanimate	словеси	словесѝ	v06-ud-5a6bbfa56ef03f2e,v06-target-5e11f567592b29e8	synodal-attestation	synodal-russian
synodal:noun:slovo	noun:instrumental:plural:inanimate	словесы	словесы̀	v06-ud-slovo-ins-pl,v06-target-slovo-ins-pl	synodal-attestation	synodal-russian
synodal:noun:slovo	noun:instrumental:singular:inanimate	словомъ	сло́вомъ	v05-ready-slovo-instrumental	synodal-attestation	synodal-russian
synodal:noun:slovo	noun:locative:plural:inanimate	словеси	словесѝ	v06-ud-fc96f5cd04a0768b,v06-target-5e11f567592b29e8	synodal-attestation	synodal-russian
synodal:noun:slovo	noun:locative:singular:inanimate	словеси	словесѝ	v06-ud-489c48e1386c7e75,v06-target-5e11f567592b29e8	synodal-attestation	synodal-russian
synodal:noun:slovo	noun:nominative:plural:inanimate	слова	сло́ва	v05-ready-slovo-plural	synodal-attestation	synodal-russian
synodal:noun:slovo	noun:nominative:plural:inanimate	словеса	словеса̀	v05-alypy-slovo-plural,v05-target-slovo-slovesa	synodal-attestation	synodal-russian
synodal:noun:slovo	noun:vocative:plural:inanimate	слова	сло́ва	v05-ready-slovo-plural	synodal-attestation	synodal-russian
synodal:noun:slovo	noun:vocative:plural:inanimate	словеса	словеса̀	v05-alypy-slovo-plural,v05-target-slovo-slovesa	synodal-attestation	synodal-russian
synodal:noun:svet	noun:genitive:singular:inanimate	свѣта	свѣ́та	v06-ud-svet-gen-sg,v06-target-svet-gen-sg	synodal-attestation	synodal-russian
synodal:noun:svet	noun:locative:singular:inanimate	свѣтѣ	свѣ́тѣ	v06-ud-a3f75234041916b7,v06-target-414dab1992c26bb3	synodal-attestation	synodal-russian
synodal:noun:syn	noun:accusative:dual:animate	сына	сы̑на	alypy-34-rab,v05-target-syn-accusative-dual	synodal-attestation	synodal-russian
synodal:noun:syn	noun:accusative:plural:animate	сыны	сы́ны	alypy-34-rab,v05-source-form-a7674d0c17045ece	synodal-attestation	synodal-russian
synodal:noun:syn	noun:accusative:plural:animate	сыны	сы̑ны	alypy-34-rab,v05-target-syn-accusative-plural-circumflex	synodal-attestation	synodal-russian
synodal:noun:syn	noun:accusative:singular:animate	сына	сы́на	alypy-34-rab,v05-target-syn-variants	synodal-attestation	synodal-russian
synodal:noun:syn	noun:dative:plural:animate	сыновомъ	сыновѡ́мъ	alypy-37-synov-oblique	normative-table	synodal-russian
