key	lexeme_id	source_spellings
ложьница	ложьница|noun|9bf4d79895183894	canonical:"ложьница" || page:"ложьница"
лоза	лоза|noun|f334679acdc41783	canonical:"лоза" || page:"лоза"
лозиѥ	лозиѥ|noun|83d432ac8147c55b	canonical:"лозиѥ" || page:"лозиѥ"
локꙑ	локꙑ|noun|ab67b75345191bb2	canonical:"локꙑ" || page:"локꙑ"
лоно	лоно|noun|279bc1ffdc73e41d	canonical:"лоно" || page:"лоно"
лопата	лопата|noun|1415223f5aecbb7d	canonical:"лопата" || page:"лопата"
лопотъ	лопотъ|noun|09e32b65420d5d71	canonical:"лопотъ" || page:"лопотъ"
лоудити	лоудити|verb|cf706d4aeed99a21	canonical:"лоудити" || page:"лоудити"
лоукъ	лоукъ|noun|39172a36f6824a78	canonical:"лоукъ" || page:"лоукъ"
лоуна	лоуна|noun|5c7afe8c3216fe37	canonical:"лоуна" || page:"лоуна"
лоуча	лоуча|noun|a2ec0da74002c1c4	canonical:"лоуча" || page:"лоуча"
лоучити	лоучити|verb|12c28e1781972a02	canonical:"лоучити" || page:"лоучити"
лоучь	лоуча|noun|a2ec0da74002c1c4	alternative:"лоучь"
лъвъ	львъ|noun|ffb2386632f31638	alternative:"лъвъ"
лъгати	лъгати|verb|d627e270842802c5	canonical:"лъгати" || page:"лъгати"
лъжесъвѣдѣтель	лъжесъвѣдѣтел҄ь|noun|8f12f553a0fe7b04	page:"лъжесъвѣдѣтель"
лъжесъвѣдѣтел҄ь	лъжесъвѣдѣтел҄ь|noun|8f12f553a0fe7b04	canonical:"лъжесъвѣдѣтел҄ь" || source-canonical:"лъжесъвѣдѣтел҄ь"
лъживъ	лъживъ|adj|86347d1076ef3edb	canonical:"лъживъ" || page:"лъживъ"
львовъ	львовъ|adj|ebebbb72bca63145	canonical:"львовъ" || page:"львовъ"
львъ	львъ|noun|9e551c11637e79da	canonical:"Львъ" || page:"Львъ"
львъ	львъ|noun|ffb2386632f31638	canonical:"львъ" || page:"львъ"
львь	львъ|noun|ffb2386632f31638	alternative:"львь"
льгъкъ	льгъкъ|adj|3fa9c9808d598e8d	canonical:"льгъкъ" || page:"льгъкъ"
льгꙑни	льгꙑн҄и|noun|08ae56f9911f3505	page:"льгꙑни"
льгꙑн҄и	льгꙑн҄и|noun|08ae56f9911f3505	canonical:"льгꙑн҄и" || source-canonical:"льгꙑн҄и"
льнъ	льнъ|noun|1fb7a126d24d5a9d	canonical:"льнъ" || page:"льнъ"
льстивъ	льстивъ|adj|6a0ce91ee30c15ad	canonical:"льстивъ" || page:"льстивъ"
льсть	льсть|noun|6cbc540e60a96a47	canonical:"льсть" || page:"льсть"
льстьць	льстьць|noun|a8f0e447a16828b6	canonical:"льстьць" || page:"льстьць"
любивъ	любивъ|adj|e045c2c8509c441d	canonical:"любивъ" || page:"любивъ"
любити	любити|verb|4d3e47c0437ec5c2	canonical:"любити" || page:"любити"
люблѥникъ	люблѥникъ|noun|d1c191ccd481ccc5	canonical:"люблѥникъ" || page:"люблѥникъ"
любодѣи	любодѣи|noun|554558da3ea716d4	canonical:"любодѣи" || page:"любодѣи"
любодѣиць	любодѣиць|noun|9ca9cc8634154ac2	canonical:"любодѣиць" || page:"любодѣиць"
любомѫдрьѥ	любомѫдрьѥ|noun|45e20fcc019bd724	canonical:"любомѫдрьѥ" || page:"любомѫдрьѥ"
любъ	любъ|adj|89b361cc2094355b	canonical:"любъ" || page:"любъ"
любꙑ	любꙑ|noun|181f58f5651420ac	canonical:"любꙑ" || page:"любꙑ"
людъ	людъ|noun|0222fdb6acacba94	canonical:"людъ" || page:"людъ"
людьѥ	людьѥ|noun|f62741cde733e963	canonical:"людьѥ" || page:"людьѥ"
люто	люто|noun|e75ab07b7c3f073e	canonical:"люто" || page:"люто"
лютость	лютость|noun|d4dbb0a689c516fd	canonical:"лютость" || page:"лютость"
лютъ	лютъ|adj|bda4548cf712cea0	canonical:"лютъ" || page:"лютъ"
лютьць	лютьць|noun|c6d125486fa0cf77	canonical:"лютьць" || page:"лютьць"
лѣвъ	лѣвъ|adj|32fb5aea2649a797	canonical:"лѣвъ" || page:"лѣвъ"
лѣнивъ	лѣнивъ|adj|3bd221730df9a59d	canonical:"лѣнивъ" || page:"лѣнивъ"
лѣность	лѣность|noun|a72433c81f35fa93	canonical:"лѣность" || page:"лѣность"
лѣнъ	лѣнъ|adj|8e2d34ab863e71ab	canonical:"лѣнъ" || page:"лѣнъ"
лѣпота	лѣпота|noun|127de0a31a771b07	canonical:"лѣпота" || page:"лѣпота"
лѣпъ	лѣпъ|adj|eb6450e766334353	canonical:"лѣпъ" || page:"лѣпъ"
лѣсти	лѣсти|verb|4efd2b41836e7be3	canonical:"лѣсти" || page:"лѣсти"
лѣсъ	лѣсъ|noun|299f4972bb983124	canonical:"лѣсъ" || page:"лѣсъ"
лѣто	лѣто|noun|8c3d494dcecb952b	canonical:"лѣто" || page:"лѣто"
лѣторасль	лѣторасль|noun|29a1b8a04da535b5	canonical:"лѣторасль" || page:"лѣторасль"
лѣть	лѣть|noun|219b4aeda67664d7	canonical:"лѣть" || page:"лѣть"
лѣха	лѣха|noun|42eef2cb630bf2b7	canonical:"лѣха" || page:"лѣха"
лѣчити	лѣчити|verb|c9b4c44a7cb7b2c6	canonical:"лѣчити" || page:"лѣчити"
лѣчьба	лѣчьба|noun|bc63504df14fd2b2	canonical:"лѣчьба" || page:"лѣчьба"
лѧдина	лѧдина|noun|355f339aba035994	canonical:"лѧдина" || page:"лѧдина"
лѧжаꙗ	лѧжаꙗ|noun|7e2b00f06c7b2166	canonical:"лѧжаꙗ" || page:"лѧжаꙗ"
лѧщи	лѧщи|verb|f251096b2dacc1ac	canonical:"лѧщи" || page:"лѧщи"
лѫгъ	лѫгъ|noun|c7dbb8c6ffe78c19	canonical:"лѫгъ" || page:"лѫгъ"
лѫка	лѫка|noun|6452dff4988459d4	canonical:"лѫка" || page:"лѫка"
лѫкавъ	лѫкавъ|adj|2c8ccfcef22a6b9d	canonical:"лѫкавъ" || page:"лѫкавъ"
лѫкавьствиѥ	лѫкавьствиѥ|noun|f29ad2289908f3fb	canonical:"лѫкавьствиѥ" || page:"лѫкавьствиѥ"
лѫкавьство	лѫкавьство|noun|592affad2e1123c1	canonical:"лѫкавьство" || page:"лѫкавьство"
лѫкъ	лѫкъ|noun|ab74abd6684d3d11	canonical:"лѫкъ" || page:"лѫкъ"
лѫчити	лѫчити|verb|63e1b6ddeb03eaa7	canonical:"лѫчити" || page:"лѫчити"
магъдалꙑни	магъдалꙑн҄и|noun|fa9c05f41ca4529d	page:"магъдалꙑни"
магъдалꙑн҄и	магъдалꙑн҄и|noun|fa9c05f41ca4529d	canonical:"магъдалꙑн҄и" || source-canonical:"магъдалꙑн҄и"
мазати	мазати|verb|4c1b7ea170a77c1c	canonical:"мазати" || page:"мазати"
маи	маи|noun|4f7ee938cb84a20e	canonical:"маи" || page:"маи"
маломощь	маломощь|adj|4545a24844f8d9a6	canonical:"маломощь" || page:"маломощь"
малъ	малъ|adj|7e508d8311ea5016	canonical:"малъ" || page:"малъ"
мартъ	мартъ|noun|8715a1426f37bf67	canonical:"мартъ" || page:"мартъ"
маріа	маріꙗ|noun|ed49fbcce35fc094	page:"Маріа"
маріꙗ	маріꙗ|noun|ed49fbcce35fc094	canonical:"Маріꙗ"
маслина	маслина|noun|9a26c2f1daf2df32	canonical:"маслина" || page:"маслина"
масло	масло|noun|673a8a54b6f6598e	canonical:"масло" || page:"масло"
мастъ	мастъ|noun|9ef4286aec07ff61	canonical:"мастъ" || page:"мастъ"
масть	масть|noun|525479d3a6ececa7	canonical:"масть" || page:"масть"
матеи	матъѳѣиъ|noun|7a074223f2273552	alternative:"Матеи"
мати	мати|noun|aed832bbd913b8cb	canonical:"мати" || page:"мати"
матица	матица|noun|dbffbabba65bb61b	canonical:"матица" || page:"матица"
матфеи	матъѳѣиъ|noun|7a074223f2273552	alternative:"Матфеи"
матфѣи	матъѳѣиъ|noun|7a074223f2273552	alternative:"Матфѣи"
матъѳеи	матъѳѣиъ|noun|7a074223f2273552	alternative:"Матъѳеи"
матъѳѣи	матъѳѣиъ|noun|7a074223f2273552	page:"Матъѳѣи"
матъѳѣиъ	матъѳѣиъ|noun|7a074223f2273552	canonical:"Матъѳѣиъ"
матьѳии	матъѳѣиъ|noun|7a074223f2273552	alternative:"Матьѳии"
матѣи	матъѳѣиъ|noun|7a074223f2273552	alternative:"Матѣи"
матѳеи	матъѳѣиъ|noun|7a074223f2273552	alternative:"Матѳеи"
матѳии	матъѳѣиъ|noun|7a074223f2273552	alternative:"Матѳии"
маѯимъ	маѯимъ|noun|d29b76dbae946557	canonical:"Маѯимъ" || page:"Маѯимъ"
медвѣдь	медвѣдь|noun|f05fbaf97d91b3bb	canonical:"медвѣдь" || page:"медвѣдь"
медъ	медъ|noun|1798a72edd348f4a	canonical:"медъ" || page:"медъ"
межда	межда|noun|5133ffa19fab456d	canonical:"межда" || page:"межда"
мести	мести|verb|e2be9be5317781c6	canonical:"мести" || page:"мести"
метати	метати|verb|deb61f9374c911c5	canonical:"метати" || page:"метати"
мечь	мечь|noun|b0cecf35965e05cf	canonical:"мечь" || page:"мечь"
миловати	миловати|verb|bf0fbfd9f68ebf7d	canonical:"миловати" || page:"миловати"
милосрьдовати	милосрьдовати|verb|149523b19b1538d6	canonical:"милосрьдовати" || page:"милосрьдовати"
милосрьдъ	милосрьдъ|adj|c9f9ee392c97f95d	canonical:"милосрьдъ" || page:"милосрьдъ"
милостивъ	милостивъ|adj|6ce83d39f319854b	canonical:"милостивъ" || page:"милостивъ"
милость	милость|noun|5d8b8e2e93f9744d	canonical:"милость" || page:"милость"
милостꙑни	милостꙑн҄и|noun|e7a83f08e265d473	page:"милостꙑни"
милостꙑн҄и	милостꙑн҄и|noun|e7a83f08e265d473	canonical:"милостꙑн҄и" || source-canonical:"милостꙑн҄и"
милоти	милоти|noun|d2cf05a82745704d	canonical:"милоти" || page:"милоти"
милоти	милотьи|noun|20e6bba41235262e	alternative:"милоти"
милотии	милотии|noun|8173b4fba15600e9	canonical:"милотии" || page:"милотии"
милотии	милотьи|noun|20e6bba41235262e	alternative:"милотии"
милоть	милотьи|noun|20e6bba41235262e	alternative:"милоть"
милотьи	милотьи|noun|20e6bba41235262e	canonical:"милотьи" || page:"милотьи"
милъ	милъ|adj|9818209524c50b43	canonical:"милъ" || page:"милъ"
мимоити	мимоити|verb|22889cd571c5fbe1	canonical:"мимоити" || page:"мимоити"
миновати	миновати|verb|0ee02e095ad35fcd	canonical:"миновати" || page:"миновати"
минѫти	минѫти|verb|d9461be1742b818a	canonical:"минѫти" || page:"минѫти"
миротворьць	миротворьць|noun|28509bcba54e06fa	canonical:"миротворьць" || page:"миротворьць"
миръ	миръ|noun|e866ca4714c273b1	canonical:"миръ" || page:"миръ"
михаилъ	михаилъ|noun|f0fc1b3337aec726	canonical:"Михаилъ" || page:"Михаилъ"
младенищь	младенищь|noun|9652d874a1eeb9ee	canonical:"младенищь" || page:"младенищь"
младенъ	младенъ|noun|fc0b5613bb554e73	canonical:"младенъ" || page:"младенъ"
младеньство	младеньство|noun|8fa2cc70b1c276ec	canonical:"младеньство" || page:"младеньство"
младъ	младъ|adj|a81ed663ec334dd9	canonical:"младъ" || page:"младъ"
младьнъ	младьнъ|adj|cca272d60d7bc9d9	canonical:"младьнъ" || page:"младьнъ"
младьньць	младьньць|noun|b8eeb29253521153	canonical:"младьньць" || page:"младьньць"
младѧтьце	младѧтьце|noun|b1ef91dbd3e919f7	canonical:"младѧтьце" || page:"младѧтьце"
млатъ	млатъ|noun|495bd87cff73b657	canonical:"млатъ" || page:"млатъ"
млъва	млъва|noun|9fd985a3bf3c59f7	canonical:"млъва" || page:"млъва"
млъвити	млъвити|verb|3ae394dc33a3eb62	canonical:"млъвити" || page:"млъвити"
млънии	млънии|noun|748be2bbcc78ba2e	canonical:"млънии" || page:"млънии"
млънии	млъньи|noun|65c985b44093905f	alternative:"млънии"
млънии	мльнии|noun|5f638bd3bcb4311b	alternative:"млънии"
млънии	мльньи|noun|8288d6f7f9cae4ec	alternative:"млънии"
млъньи	млънии|noun|748be2bbcc78ba2e	alternative:"млъньи"
млъньи	млъньи|noun|65c985b44093905f	canonical:"млъньи" || page:"млъньи"
млъньи	мльнии|noun|5f638bd3bcb4311b	alternative:"млъньи"
млъньи	мльньи|noun|8288d6f7f9cae4ec	alternative:"млъньи"
млькнѫти	млькнѫти|verb|a289d9443bb112a1	canonical:"млькнѫти" || page:"млькнѫти"
мльнии	млънии|noun|748be2bbcc78ba2e	alternative:"мльнии"
мльнии	млъньи|noun|65c985b44093905f	alternative:"мльнии"
мльнии	мльнии|noun|5f638bd3bcb4311b	canonical:"мльнии" || page:"мльнии"
мльнии	мльньи|noun|8288d6f7f9cae4ec	alternative:"мльнии"
мльньи	млънии|noun|748be2bbcc78ba2e	alternative:"мльньи"
мльньи	млъньи|noun|65c985b44093905f	alternative:"мльньи"
мльньи	мльнии|noun|5f638bd3bcb4311b	alternative:"мльньи"
мльньи	мльньи|noun|8288d6f7f9cae4ec	canonical:"мльньи" || page:"мльньи"
мльчальникъ	мльчальникъ|noun|5bebcd2b5c03b8ed	canonical:"мльчальникъ" || page:"мльчальникъ"
мльчаниѥ	мльчаниѥ|noun|f288e6b014183297	canonical:"мльчаниѥ" || page:"мльчаниѥ"
мльчати	мльчати|verb|fcd758b86e9140f6	canonical:"мльчати" || page:"мльчати"
млѣко	млѣко|noun|f1795fd2fade7c6d	canonical:"млѣко" || page:"млѣко"
млѣсти	млѣсти|verb|56bfee87e2192bad	canonical:"млѣсти" || page:"млѣсти"
млѣти	млѣти|verb|3b4f146070b7c4bb	canonical:"млѣти" || page:"млѣти"
мои	мои|pron|37900b1a703346ce	canonical:"мои" || page:"мои"
мокръ	мокръ|adj|940d80329f7c74bf	canonical:"мокръ" || page:"мокръ"
молитва	молитва|noun|12cc0ee5ea9c1761	canonical:"молитва" || page:"молитва"
молитвьникъ	молитвьникъ|noun|dba752edbd960986	canonical:"молитвьникъ" || page:"молитвьникъ"
молити	молити|verb|8ef1858aa5e4091e	canonical:"молити" || page:"молити"
мольба	мольба|noun|6bf35838c409067e	canonical:"мольба" || page:"мольба"
молѥниѥ	молѥниѥ|noun|5bde4988ff572f51	canonical:"молѥниѥ" || page:"молѥниѥ"
монисто	монисто|noun|77633bd8f3509ee8	canonical:"монисто" || page:"монисто"
море	мор҄е|noun|3cf73458c6bdc2a8	page:"море"
моръ	моръ|noun|b8e02161cedaeefa	canonical:"моръ" || page:"моръ"
морѥ	морѥ|noun|805172978f762ae2	canonical:"морѥ" || page:"морѥ"
мор҄е	мор҄е|noun|3cf73458c6bdc2a8	canonical:"мор҄е" || source-canonical:"мор҄е"
мостъ	мостъ|noun|10de640e8d5cad29	canonical:"мостъ" || page:"мостъ"
мотꙑла	мотꙑла|noun|4a23cbda70361faf	canonical:"мотꙑла" || page:"мотꙑла"
моудити	мѫдити|verb|ca99832bf1fe5f40	alternative:"моудити"
моудрость	мѫдрость|noun|e631084496179787	alternative:"моудрость"
