id	lemma	page_word	key	pos	class	raw_class	gender	animacy	number_restriction	head_templates	signature
ръпътати|verb|5b85f858ee984ea8	ръпътати	ръпътати	ръпътати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	5b85f858ee984ea8
рьвьность|noun|b55566685cc9fa45	рьвьность	рьвьность	рьвьность	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	b55566685cc9fa45
рьжда|noun|d3b60f4d436a99f3	рьжда	рьжда	рьжда	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	d3b60f4d436a99f3
рьть|noun|4eed0421cae6b03b	рьть	рьть	рьть	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	4eed0421cae6b03b
рѣзати|verb|b9dc93328a93623c	рѣзати	рѣзати	рѣзати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	b9dc93328a93623c
рѣка|noun|8844639f343cfc58	рѣка	рѣка	рѣка	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	8844639f343cfc58
рѣпа|noun|9958396adc1ad86f	рѣпа	рѣпа	рѣпа	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	9958396adc1ad86f
рѣпиѥ|noun|cd444fcc836dce13	рѣпиѥ	рѣпиѥ	рѣпиѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	cd444fcc836dce13
рѣснота|noun|ceb83bfdcd53e1ec	рѣснота	рѣснота	рѣснота	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	ceb83bfdcd53e1ec
рѣчивъ|adj|50bf3532caf721e9	рѣчивъ	рѣчивъ	рѣчивъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	50bf3532caf721e9
рѣчь|noun|508c01fef7403c83	рѣчь	рѣчь	рѣчь	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	508c01fef7403c83
рѣчьнъ|adj|2be883cb0c5b62bf	рѣчьнъ	рѣчьнъ	рѣчьнъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	2be883cb0c5b62bf
рѧдъ|noun|814d1ae204be3543	рѧдъ	рѧдъ	рѧдъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	814d1ae204be3543
рѫгъ|noun|45cfe52bec44910b	рѫгъ	рѫгъ	рѫгъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	45cfe52bec44910b
рѫка|noun|0b7e247640c8e027	рѫка	рѫка	рѫка	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	0b7e247640c8e027
рѫковѧть|noun|a6401e38303e5ea5	рѫковѧть	рѫковѧть	рѫковѧть	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	a6401e38303e5ea5
рꙑба|noun|441aa653506924a1	рꙑба	рꙑба	рꙑба	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	441aa653506924a1
рꙑбарь|noun|0e8ccb6183546220	рꙑбарь	рꙑбарь	рꙑбарь	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	0e8ccb6183546220
рꙑбитвъ|noun|688071e591f73b28	рꙑбитвъ	рꙑбитвъ	рꙑбитвъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	688071e591f73b28
рꙑло|noun|ce8a3c2bb7aa8fbf	рꙑло	рꙑло	рꙑло	noun	o-n-hard	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	ce8a3c2bb7aa8fbf
рꙑти|verb|6693af81716fddb8	рꙑти	рꙑти	рꙑти	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	6693af81716fddb8
садити|verb|9836df7621fd3399	садити	садити	садити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	9836df7621fd3399
садъ|noun|787c48b22f06ed88	садъ	садъ	садъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	787c48b22f06ed88
самарѣнинъ|noun|95a1bc4820b159fb	самарѣнинъ	самарѣнинъ	самарѣнинъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	95a1bc4820b159fb
самарѣнꙑн҄и|noun|8d9833f14b9bedeb	самарѣнꙑн҄и	самарѣнꙑни	самарѣнꙑн҄и	noun	ja-soft	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"самарѣнꙑн҄и","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f","head":"самарѣнꙑн҄и"}}]	8d9833f14b9bedeb
самовидьць|noun|5aa1cebaa3a9aee0	самовидьць	самовидьць	самовидьць	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	5aa1cebaa3a9aee0
самовладастьць|noun|708c0695c68e26da	самовладастьць	самовладастьць	самовладастьць	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	708c0695c68e26da
самовластьць|noun|3f90e22eed946a59	самовластьць	самовластьць	самовластьць	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	3f90e22eed946a59
самодрьжьць|noun|045bee20ceb6aab9	самодрьжьць	самодрьжьць	самодрьжьць	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	045bee20ceb6aab9
саможитъ|noun|ccecda4a7cdcb712	саможитъ	саможитъ	саможитъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	ccecda4a7cdcb712
самоправьнъ|adj|f1438c479a8ad3e7	самоправьнъ	самоправьнъ	самоправьнъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	f1438c479a8ad3e7
самъ|adj|6400f0aa48290029	самъ	самъ	самъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	6400f0aa48290029
самъчии|noun|e831ec26ba003b83	самъчии	самъчии	самъчии	noun	raw:a-stem	a-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	e831ec26ba003b83
самъчьи|noun|dfbec2428404f0fc	самъчьи	самъчьи	самъчьи	noun	raw:a-stem	a-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	dfbec2428404f0fc
самьчии|noun|9546b88573522604	самьчии	самьчии	самьчии	noun	raw:a-stem	a-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	9546b88573522604
самьчьи|noun|f9b61dd21294e70d	самьчьи	самьчьи	самьчьи	noun	raw:a-stem	a-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	f9b61dd21294e70d
санъ|noun|d6acab858cf874cb	санъ	санъ	санъ	noun	u-m	u-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	d6acab858cf874cb
санъдалиꙗ|noun|d51b0c2c797713d3	санъдалиꙗ	санъдалиꙗ	санъдалиꙗ	noun	ja-soft	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	d51b0c2c797713d3
сапогъ|noun|bf55b06a2ecc22a8	сапогъ	сапогъ	сапогъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	bf55b06a2ecc22a8
сваръ|noun|e757a3cf3937705e	сваръ	сваръ	сваръ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	e757a3cf3937705e
сварьникъ|noun|6a2e7c948a601646	сварьникъ	сварьникъ	сварьникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	6a2e7c948a601646
сватьба|noun|fe3b4481dc14dc62	сватьба	сватьба	сватьба	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	fe3b4481dc14dc62
свекръ|noun|9ec5ce29f8b1245c	свекръ	свекръ	свекръ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	9ec5ce29f8b1245c
свекрꙑ|noun|eba11b70f5c2d51e	свекрꙑ	свекрꙑ	свекрꙑ	noun	v-f	v-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	eba11b70f5c2d51e
сверѣпъ|adj|7a48cb2de8af691d	сверѣпъ	сверѣпъ	сверѣпъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	7a48cb2de8af691d
сверѣпьво|noun|59851aa8df297cb3	сверѣпьво	сверѣпьство	сверѣпьво	noun	o-n-hard	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	59851aa8df297cb3
свинъ|adj|d80f2ff9b35f0121	свинъ	свинъ	свинъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	d80f2ff9b35f0121
свирати|verb|758e1d9aa6315772	свирати	свирати	свирати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	758e1d9aa6315772
свирьць|noun|04bb1961e9facf46	свирьць	свирьць	свирьць	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	04bb1961e9facf46
свирѣль|noun|bfdf09e066aa6951	свирѣль	свирѣль	свирѣль	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	bfdf09e066aa6951
свобода|noun|4f70436022bff920	свобода	свобода	свобода	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	4f70436022bff920
свободител҄ь|noun|d8186c39bc273d86	свободител҄ь	свободитель	свободител҄ь	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"свободител҄ь","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m","head":"свободител҄ь"}}]	d8186c39bc273d86
свободити|verb|ad21c42b663bc28d	свободити	свободити	свободити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf"}}]	ad21c42b663bc28d
свои|pron|d6e585cf1091dee3	свои	свои	свои	pron						[{"name":"head","args":{"1":"cu","2":"pronoun"}}]	d6e585cf1091dee3
своѥплеменьникъ|noun|2fc9c933caa96aaf	своѥплеменьникъ	своѥплеменьникъ	своѥплеменьникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	2fc9c933caa96aaf
свьтѣти|verb|cac19770dfa547b5	свьтѣти	свьтѣти	свьтѣти	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	cac19770dfa547b5
свѣтило|noun|ae4f85f814586bff	свѣтило	свѣтило	свѣтило	noun	o-n-hard	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	ae4f85f814586bff
свѣтильникъ|noun|118c11250379589b	свѣтильникъ	свѣтильникъ	свѣтильникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	118c11250379589b
свѣтител҄ь|noun|f83419fe94e581a3	свѣтител҄ь	свѣтитель	свѣтител҄ь	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"свѣтител҄ь","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m","head":"свѣтител҄ь"}}]	f83419fe94e581a3
свѣтити|verb|2f767705b3fdce0e	свѣтити	свѣтити	свѣтити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	2f767705b3fdce0e
свѣтъ|noun|5874e99455421b98	свѣтъ	свѣтъ	свѣтъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	5874e99455421b98
свѣтьлость|noun|5362a65c086482ed	свѣтьлость	свѣтьлость	свѣтьлость	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	5362a65c086482ed
свѣтьлота|noun|f7347aee84482b12	свѣтьлота	свѣтьлота	свѣтьлота	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	f7347aee84482b12
свѣтьлъ|adj|84a45a775eda209b	свѣтьлъ	свѣтьлъ	свѣтьлъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	84a45a775eda209b
свѣтьльство|noun|1bc5e183f54981d0	свѣтьльство	свѣтьльство	свѣтьльство	noun	o-n-hard	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	1bc5e183f54981d0
свѣщило|noun|96edbad5f64f3fcc	свѣщило	свѣщило	свѣщило	noun	o-n-hard	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	96edbad5f64f3fcc
свѣщьникъ|noun|bbd6d87706ad493c	свѣщьникъ	свѣщьникъ	свѣщьникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	bbd6d87706ad493c
свѣщꙗ|noun|25f1b397e7f26a5e	свѣщꙗ	свѣща	свѣщꙗ	noun	ja-soft	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	25f1b397e7f26a5e
свѧтилище|noun|5765eab313580eac	свѧтилище	свѧтилище	свѧтилище	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	5765eab313580eac
свѧтило|noun|7fdf603095f46c19	свѧтило	свѧтило	свѧтило	noun	o-n-hard	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	7fdf603095f46c19
свѧтитель|noun|19007d58784bf6d3	свѧтитель	свѧтитель	свѧтитель	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	19007d58784bf6d3
свѧтити|verb|93afc31416c071c0	свѧтити	свѧтити	свѧтити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	93afc31416c071c0
свѧтость|noun|e82ed78d3daae989	свѧтость	свѧтость	свѧтость	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	e82ed78d3daae989
свѧтъ|adj|4795f77aeade62af	свѧтъ	свѧтъ	свѧтъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	4795f77aeade62af
свѧтьба|noun|5d6870f851857b9c	свѧтьба	свѧтьба	свѧтьба	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	5d6870f851857b9c
свѧтьць|noun|4784eb782fa10662	свѧтьць	свѧтьць	свѧтьць	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	4784eb782fa10662
свѧтꙑн҄и|noun|fee1f0349d386e5a	свѧтꙑн҄и	свѧтꙑни	свѧтꙑн҄и	noun	ja-soft	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"свѧтꙑн҄и","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f","head":"свѧтꙑн҄и"}}]	fee1f0349d386e5a
свѧщати|verb|4a30ab39f1083659	свѧщати	свѧщати	свѧщати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	4a30ab39f1083659
свѧщеникъ|noun|144b6cf1fa83cd27	свѧщеникъ	свѧщеникъ	свѧщеникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	144b6cf1fa83cd27
седина|noun|7cb9341a8a5d1034	седина	сѣдинꙑ	седина	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	7cb9341a8a5d1034
седмь|num|da373f68c1abeb0b	седмь	седмь	седмь	num	raw:i-stem	i-stem				[{"name":"head","args":{"1":"cu","2":"numeral","head":"","sc":"","tr":""}},{"name":"cu-num","args":{}}]	da373f68c1abeb0b
селити|verb|878c676053adac73	селити	селити	селити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	878c676053adac73
селище|noun|e0937700d7a36fa7	селище	селище	селище	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	e0937700d7a36fa7
село|noun|ef504171c5bece48	село	село	село	noun	o-n-hard	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	ef504171c5bece48
септѧбр҄ь|noun|d4819c5334c81827	септѧбр҄ь	септѧбрь	септѧбр҄ь	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"септѧбр҄ь","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m","head":"септѧбр҄ь"}}]	d4819c5334c81827
серафимъ|noun|1446c465e7c22e0d	серафимъ	серафимъ	серафимъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	1446c465e7c22e0d
сестра|noun|5136f3aae04fbbaa	сестра	сестра	сестра	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	5136f3aae04fbbaa
сила|noun|5c88dcfa9db13c21	сила	сила	сила	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	5c88dcfa9db13c21
син҄ь|adj|9c1b59d214c82766	син҄ь	синь	син҄ь	adj	adj-soft	o/a-stem				[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"син҄ь","sc":"","tr":""}},{"name":"cu-adj","args":{"head":"син҄ь"}}]	9c1b59d214c82766
