lexeme_id	feature	rank	form	romanization	source_spelling	source_tags
ловьчь|adj|bbbb5562d2c6673e	adj:long:voc:pl:n:an	0	ловьчаꙗ	lovĭčaja	ловьчаꙗ	neuter,plural,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:long:voc:pl:n:in	0	ловьчаꙗ	lovĭčaja	ловьчаꙗ	neuter,plural,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:long:voc:sg:f:an	0	ловьчаꙗ	lovĭčaja	ловьчаꙗ	feminine,singular,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:long:voc:sg:f:in	0	ловьчаꙗ	lovĭčaja	ловьчаꙗ	feminine,singular,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:long:voc:sg:m:an	0	ловьчии	lovĭčii	ловьчии	masculine,singular,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:long:voc:sg:m:in	0	ловьчии	lovĭčii	ловьчии	masculine,singular,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:long:voc:sg:n:an	0	ловьчеѥ	lovĭčeje	ловьчеѥ	neuter,singular,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:long:voc:sg:n:in	0	ловьчеѥ	lovĭčeje	ловьчеѥ	neuter,singular,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:du:f:an	0	ловьчи	lovĭči	ловьчи	accusative,dual,feminine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:du:f:in	0	ловьчи	lovĭči	ловьчи	accusative,dual,feminine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:du:m:an	0	ловьча	lovĭča	ловьча	accusative,dual,masculine
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:du:m:in	0	ловьча	lovĭča	ловьча	accusative,dual,masculine
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:du:n:an	0	ловьчи	lovĭči	ловьчи	accusative,dual,feminine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:du:n:in	0	ловьчи	lovĭči	ловьчи	accusative,dual,feminine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:pl:f:an	0	ловьчѧ	lovĭčę	ловьчѧ	accusative,feminine,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:pl:f:in	0	ловьчѧ	lovĭčę	ловьчѧ	accusative,feminine,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:pl:m:an	0	ловьчѧ	lovĭčę	ловьчѧ	accusative,masculine,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:pl:m:in	0	ловьчѧ	lovĭčę	ловьчѧ	accusative,masculine,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:pl:n:an	0	ловьча	lovĭča	ловьча	accusative,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:pl:n:in	0	ловьча	lovĭča	ловьча	accusative,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:sg:f:an	0	ловьчѫ	lovĭčǫ	ловьчѫ	accusative,feminine,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:sg:f:in	0	ловьчѫ	lovĭčǫ	ловьчѫ	accusative,feminine,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:sg:m:an	0	ловьчь	lovĭčĭ	ловьчь	accusative,masculine,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:sg:m:in	0	ловьчь	lovĭčĭ	ловьчь	accusative,masculine,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:sg:n:an	0	ловьче	lovĭče	ловьче	accusative,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:acc:sg:n:in	0	ловьче	lovĭče	ловьче	accusative,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:du:f:an	0	ловьчама	lovĭčama	ловьчама	dative,dual,feminine
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:du:f:in	0	ловьчама	lovĭčama	ловьчама	dative,dual,feminine
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:du:m:an	0	ловьчема	lovĭčema	ловьчема	dative,dual,masculine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:du:m:in	0	ловьчема	lovĭčema	ловьчема	dative,dual,masculine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:du:n:an	0	ловьчема	lovĭčema	ловьчема	dative,dual,masculine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:du:n:in	0	ловьчема	lovĭčema	ловьчема	dative,dual,masculine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:pl:f:an	0	ловьчамъ	lovĭčamŭ	ловьчамъ	dative,feminine,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:pl:f:in	0	ловьчамъ	lovĭčamŭ	ловьчамъ	dative,feminine,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:pl:m:an	0	ловьчемъ	lovĭčemŭ	ловьчемъ	dative,masculine,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:pl:m:in	0	ловьчемъ	lovĭčemŭ	ловьчемъ	dative,masculine,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:pl:n:an	0	ловьчемъ	lovĭčemŭ	ловьчемъ	dative,masculine,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:pl:n:in	0	ловьчемъ	lovĭčemŭ	ловьчемъ	dative,masculine,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:sg:f:an	0	ловьчи	lovĭči	ловьчи	dative,feminine,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:sg:f:in	0	ловьчи	lovĭči	ловьчи	dative,feminine,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:sg:m:an	0	ловьчоу	lovĭču	ловьчоу	dative,masculine,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:sg:m:in	0	ловьчоу	lovĭču	ловьчоу	dative,masculine,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:sg:n:an	0	ловьчоу	lovĭču	ловьчоу	dative,masculine,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:dat:sg:n:in	0	ловьчоу	lovĭču	ловьчоу	dative,masculine,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:du:f:an	0	ловьчоу	lovĭču	ловьчоу	dual,feminine,genitive
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:du:f:in	0	ловьчоу	lovĭču	ловьчоу	dual,feminine,genitive
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:du:m:an	0	ловьчоу	lovĭču	ловьчоу	dual,genitive,masculine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:du:m:in	0	ловьчоу	lovĭču	ловьчоу	dual,genitive,masculine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:du:n:an	0	ловьчоу	lovĭču	ловьчоу	dual,genitive,masculine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:du:n:in	0	ловьчоу	lovĭču	ловьчоу	dual,genitive,masculine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:pl:f:an	0	ловьчь	lovĭčĭ	ловьчь	feminine,genitive,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:pl:f:in	0	ловьчь	lovĭčĭ	ловьчь	feminine,genitive,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:pl:m:an	0	ловьчь	lovĭčĭ	ловьчь	genitive,masculine,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:pl:m:in	0	ловьчь	lovĭčĭ	ловьчь	genitive,masculine,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:pl:n:an	0	ловьчь	lovĭčĭ	ловьчь	genitive,masculine,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:pl:n:in	0	ловьчь	lovĭčĭ	ловьчь	genitive,masculine,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:sg:f:an	0	ловьчѧ	lovĭčę	ловьчѧ	feminine,genitive,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:sg:f:in	0	ловьчѧ	lovĭčę	ловьчѧ	feminine,genitive,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:sg:m:an	0	ловьча	lovĭča	ловьча	genitive,masculine,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:sg:m:in	0	ловьча	lovĭča	ловьча	genitive,masculine,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:sg:n:an	0	ловьча	lovĭča	ловьча	genitive,masculine,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:gen:sg:n:in	0	ловьча	lovĭča	ловьча	genitive,masculine,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:du:f:an	0	ловьчама	lovĭčama	ловьчама	dual,feminine,instrumental
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:du:f:in	0	ловьчама	lovĭčama	ловьчама	dual,feminine,instrumental
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:du:m:an	0	ловьчема	lovĭčema	ловьчема	dual,instrumental,masculine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:du:m:in	0	ловьчема	lovĭčema	ловьчема	dual,instrumental,masculine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:du:n:an	0	ловьчема	lovĭčema	ловьчема	dual,instrumental,masculine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:du:n:in	0	ловьчема	lovĭčema	ловьчема	dual,instrumental,masculine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:pl:f:an	0	ловьчами	lovĭčami	ловьчами	feminine,instrumental,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:pl:f:in	0	ловьчами	lovĭčami	ловьчами	feminine,instrumental,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:pl:m:an	0	ловьчи	lovĭči	ловьчи	instrumental,masculine,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:pl:m:in	0	ловьчи	lovĭči	ловьчи	instrumental,masculine,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:pl:n:an	0	ловьчи	lovĭči	ловьчи	instrumental,masculine,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:pl:n:in	0	ловьчи	lovĭči	ловьчи	instrumental,masculine,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:sg:f:an	0	ловьчеѭ	lovĭčejǫ	ловьчеѭ	feminine,instrumental,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:sg:f:in	0	ловьчеѭ	lovĭčejǫ	ловьчеѭ	feminine,instrumental,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:sg:m:an	0	ловьчемь	lovĭčemĭ	ловьчемь	instrumental,masculine,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:sg:m:in	0	ловьчемь	lovĭčemĭ	ловьчемь	instrumental,masculine,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:sg:n:an	0	ловьчемь	lovĭčemĭ	ловьчемь	instrumental,masculine,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:ins:sg:n:in	0	ловьчемь	lovĭčemĭ	ловьчемь	instrumental,masculine,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:du:f:an	0	ловьчоу	lovĭču	ловьчоу	dual,feminine,locative
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:du:f:in	0	ловьчоу	lovĭču	ловьчоу	dual,feminine,locative
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:du:m:an	0	ловьчоу	lovĭču	ловьчоу	dual,locative,masculine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:du:m:in	0	ловьчоу	lovĭču	ловьчоу	dual,locative,masculine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:du:n:an	0	ловьчоу	lovĭču	ловьчоу	dual,locative,masculine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:du:n:in	0	ловьчоу	lovĭču	ловьчоу	dual,locative,masculine,neuter
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:pl:f:an	0	ловьчахъ	lovĭčaxŭ	ловьчахъ	feminine,locative,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:pl:f:in	0	ловьчахъ	lovĭčaxŭ	ловьчахъ	feminine,locative,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:pl:m:an	0	ловьчихъ	lovĭčixŭ	ловьчихъ	locative,masculine,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:pl:m:in	0	ловьчихъ	lovĭčixŭ	ловьчихъ	locative,masculine,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:pl:n:an	0	ловьчихъ	lovĭčixŭ	ловьчихъ	locative,masculine,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:pl:n:in	0	ловьчихъ	lovĭčixŭ	ловьчихъ	locative,masculine,neuter,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:sg:f:an	0	ловьчи	lovĭči	ловьчи	feminine,locative,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:sg:f:in	0	ловьчи	lovĭči	ловьчи	feminine,locative,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:sg:m:an	0	ловьчи	lovĭči	ловьчи	locative,masculine,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:sg:m:in	0	ловьчи	lovĭči	ловьчи	locative,masculine,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:sg:n:an	0	ловьчи	lovĭči	ловьчи	locative,masculine,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:loc:sg:n:in	0	ловьчи	lovĭči	ловьчи	locative,masculine,neuter,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:du:f:an	0	ловьчи	lovĭči	ловьчи	dual,feminine,neuter,nominative
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:du:f:in	0	ловьчи	lovĭči	ловьчи	dual,feminine,neuter,nominative
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:du:m:an	0	ловьча	lovĭča	ловьча	dual,masculine,nominative
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:du:m:in	0	ловьча	lovĭča	ловьча	dual,masculine,nominative
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:du:n:an	0	ловьчи	lovĭči	ловьчи	dual,feminine,neuter,nominative
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:du:n:in	0	ловьчи	lovĭči	ловьчи	dual,feminine,neuter,nominative
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:pl:f:an	0	ловьчѧ	lovĭčę	ловьчѧ	feminine,nominative,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:pl:f:in	0	ловьчѧ	lovĭčę	ловьчѧ	feminine,nominative,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:pl:m:an	0	ловьчи	lovĭči	ловьчи	masculine,nominative,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:pl:m:in	0	ловьчи	lovĭči	ловьчи	masculine,nominative,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:pl:n:an	0	ловьча	lovĭča	ловьча	neuter,nominative,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:pl:n:in	0	ловьча	lovĭča	ловьча	neuter,nominative,plural
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:sg:f:an	0	ловьча	lovĭča	ловьча	feminine,nominative,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:sg:f:in	0	ловьча	lovĭča	ловьча	feminine,nominative,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:sg:m:an	0	ловьчь	lovĭčĭ	ловьчь	masculine,nominative,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:sg:m:in	0	ловьчь	lovĭčĭ	ловьчь	masculine,nominative,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:sg:n:an	0	ловьче	lovĭče	ловьче	neuter,nominative,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:nom:sg:n:in	0	ловьче	lovĭče	ловьче	neuter,nominative,singular
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:du:f:an	0	ловьчи	lovĭči	ловьчи	dual,feminine,neuter,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:du:f:in	0	ловьчи	lovĭči	ловьчи	dual,feminine,neuter,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:du:m:an	0	ловьча	lovĭča	ловьча	dual,masculine,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:du:m:in	0	ловьча	lovĭča	ловьча	dual,masculine,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:du:n:an	0	ловьчи	lovĭči	ловьчи	dual,feminine,neuter,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:du:n:in	0	ловьчи	lovĭči	ловьчи	dual,feminine,neuter,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:pl:f:an	0	ловьчѧ	lovĭčę	ловьчѧ	feminine,plural,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:pl:f:in	0	ловьчѧ	lovĭčę	ловьчѧ	feminine,plural,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:pl:m:an	0	ловьчи	lovĭči	ловьчи	masculine,plural,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:pl:m:in	0	ловьчи	lovĭči	ловьчи	masculine,plural,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:pl:n:an	0	ловьча	lovĭča	ловьча	neuter,plural,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:pl:n:in	0	ловьча	lovĭča	ловьча	neuter,plural,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:sg:f:an	0	ловьча	lovĭča	ловьча	feminine,singular,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:sg:f:in	0	ловьча	lovĭča	ловьча	feminine,singular,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:sg:m:an	0	ловьчь	lovĭčĭ	ловьчь	masculine,singular,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:sg:m:in	0	ловьчь	lovĭčĭ	ловьчь	masculine,singular,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:sg:n:an	0	ловьче	lovĭče	ловьче	neuter,singular,vocative
ловьчь|adj|bbbb5562d2c6673e	adj:short:voc:sg:n:in	0	ловьче	lovĭče	ловьче	neuter,singular,vocative
ложе|noun|8f2ac76cbdd013e7	noun:acc:du	0	ложи	loži	ложи	accusative,dual
ложе|noun|8f2ac76cbdd013e7	noun:acc:pl	0	ложа	loža	ложа	accusative,plural
ложе|noun|8f2ac76cbdd013e7	noun:acc:sg	0	ложе	lože	ложе	accusative,singular
ложе|noun|8f2ac76cbdd013e7	noun:dat:du	0	ложема	ložema	ложема	dative,dual
ложе|noun|8f2ac76cbdd013e7	noun:dat:pl	0	ложемъ	ložemŭ	ложемъ	dative,plural
ложе|noun|8f2ac76cbdd013e7	noun:dat:sg	0	ложоу	ložu	ложоу	dative,singular
ложе|noun|8f2ac76cbdd013e7	noun:gen:du	0	ложоу	ložu	ложоу	dual,genitive
ложе|noun|8f2ac76cbdd013e7	noun:gen:pl	0	ложь	ložĭ	ложь	genitive,plural
ложе|noun|8f2ac76cbdd013e7	noun:gen:sg	0	ложа	loža	ложа	genitive,singular
ложе|noun|8f2ac76cbdd013e7	noun:ins:du	0	ложема	ložema	ложема	dual,instrumental
ложе|noun|8f2ac76cbdd013e7	noun:ins:pl	0	ложи	loži	ложи	instrumental,plural
ложе|noun|8f2ac76cbdd013e7	noun:ins:sg	0	ложемь	ložemĭ	ложемь	instrumental,singular
ложе|noun|8f2ac76cbdd013e7	noun:loc:du	0	ложоу	ložu	ложоу	dual,locative
ложе|noun|8f2ac76cbdd013e7	noun:loc:pl	0	ложихъ	ložixŭ	ложихъ	locative,plural
ложе|noun|8f2ac76cbdd013e7	noun:loc:sg	0	ложи	loži	ложи	locative,singular
ложе|noun|8f2ac76cbdd013e7	noun:nom:du	0	ложи	loži	ложи	dual,nominative
ложе|noun|8f2ac76cbdd013e7	noun:nom:pl	0	ложа	loža	ложа	nominative,plural
ложе|noun|8f2ac76cbdd013e7	noun:nom:sg	0	ложе	lože	ложе	nominative,singular
ложе|noun|8f2ac76cbdd013e7	noun:voc:du	0	ложи	loži	ложи	dual,vocative
ложе|noun|8f2ac76cbdd013e7	noun:voc:pl	0	ложа	loža	ложа	plural,vocative
ложе|noun|8f2ac76cbdd013e7	noun:voc:sg	0	ложе	lože	ложе	singular,vocative
ложесна|noun|7e300df5c5460489	noun:acc:pl	0	ложесна	ložesna	ложесна	accusative,plural
ложесна|noun|7e300df5c5460489	noun:dat:pl	0	ложесномъ	ložesnomŭ	ложесномъ	dative,plural
ложесна|noun|7e300df5c5460489	noun:gen:pl	0	ложеснъ	ložesnŭ	ложеснъ	genitive,plural
ложесна|noun|7e300df5c5460489	noun:ins:pl	0	ложеснꙑ	ložesny	ложеснꙑ	instrumental,plural
ложесна|noun|7e300df5c5460489	noun:loc:pl	0	ложеснѣхъ	ložesněxŭ	ложеснѣхъ	locative,plural
ложесна|noun|7e300df5c5460489	noun:nom:pl	0	ложесна	ložesna	ложесна	nominative,plural
ложесна|noun|7e300df5c5460489	noun:voc:pl	0	ложесна	ložesna	ложесна	plural,vocative
ложьница|noun|9bf4d79895183894	noun:acc:du	0	ложьници	ložĭnici	ложьници	accusative,dual
ложьница|noun|9bf4d79895183894	noun:acc:pl	0	ложьницѧ	ložĭnicę	ложьницѧ	accusative,plural
ложьница|noun|9bf4d79895183894	noun:acc:sg	0	ложьницѫ	ložĭnicǫ	ложьницѫ	accusative,singular
ложьница|noun|9bf4d79895183894	noun:dat:du	0	ложьницама	ložĭnicama	ложьницама	dative,dual
ложьница|noun|9bf4d79895183894	noun:dat:pl	0	ложьницамъ	ložĭnicamŭ	ложьницамъ	dative,plural
ложьница|noun|9bf4d79895183894	noun:dat:sg	0	ложьници	ložĭnici	ложьници	dative,singular
ложьница|noun|9bf4d79895183894	noun:gen:du	0	ложьницоу	ložĭnicu	ложьницоу	dual,genitive
ложьница|noun|9bf4d79895183894	noun:gen:pl	0	ложьниць	ložĭnicĭ	ложьниць	genitive,plural
ложьница|noun|9bf4d79895183894	noun:gen:sg	0	ложьницѧ	ložĭnicę	ложьницѧ	genitive,singular
ложьница|noun|9bf4d79895183894	noun:ins:du	0	ложьницама	ložĭnicama	ложьницама	dual,instrumental
ложьница|noun|9bf4d79895183894	noun:ins:pl	0	ложьницами	ložĭnicami	ложьницами	instrumental,plural
ложьница|noun|9bf4d79895183894	noun:ins:sg	0	ложьницеѭ	ložĭnicejǫ	ложьницеѭ	instrumental,singular
ложьница|noun|9bf4d79895183894	noun:loc:du	0	ложьницоу	ložĭnicu	ложьницоу	dual,locative
ложьница|noun|9bf4d79895183894	noun:loc:pl	0	ложьницахъ	ložĭnicaxŭ	ложьницахъ	locative,plural
ложьница|noun|9bf4d79895183894	noun:loc:sg	0	ложьници	ložĭnici	ложьници	locative,singular
ложьница|noun|9bf4d79895183894	noun:nom:du	0	ложьници	ložĭnici	ложьници	dual,nominative
ложьница|noun|9bf4d79895183894	noun:nom:pl	0	ложьницѧ	ložĭnicę	ложьницѧ	nominative,plural
ложьница|noun|9bf4d79895183894	noun:nom:sg	0	ложьница	ložĭnica	ложьница	nominative,singular
ложьница|noun|9bf4d79895183894	noun:voc:du	0	ложьници	ložĭnici	ложьници	dual,vocative
ложьница|noun|9bf4d79895183894	noun:voc:pl	0	ложьницѧ	ložĭnicę	ложьницѧ	plural,vocative
ложьница|noun|9bf4d79895183894	noun:voc:sg	0	ложьнице	ložĭnice	ложьнице	singular,vocative
лоза|noun|f334679acdc41783	noun:acc:du	0	лозѣ	lozě	лозѣ	accusative,dual
лоза|noun|f334679acdc41783	noun:acc:pl	0	лозꙑ	lozy	лозꙑ	accusative,plural
лоза|noun|f334679acdc41783	noun:acc:sg	0	лозѫ	lozǫ	лозѫ	accusative,singular
лоза|noun|f334679acdc41783	noun:dat:du	0	лозама	lozama	лозама	dative,dual
лоза|noun|f334679acdc41783	noun:dat:pl	0	лозамъ	lozamŭ	лозамъ	dative,plural
лоза|noun|f334679acdc41783	noun:dat:sg	0	лозѣ	lozě	лозѣ	dative,singular
лоза|noun|f334679acdc41783	noun:gen:du	0	лозоу	lozu	лозоу	dual,genitive
лоза|noun|f334679acdc41783	noun:gen:pl	0	лозъ	lozŭ	лозъ	genitive,plural
лоза|noun|f334679acdc41783	noun:gen:sg	0	лозꙑ	lozy	лозꙑ	genitive,singular
лоза|noun|f334679acdc41783	noun:ins:du	0	лозама	lozama	лозама	dual,instrumental
лоза|noun|f334679acdc41783	noun:ins:pl	0	лозами	lozami	лозами	instrumental,plural
лоза|noun|f334679acdc41783	noun:ins:sg	0	лозоѭ	lozojǫ	лозоѭ	instrumental,singular
лоза|noun|f334679acdc41783	noun:loc:du	0	лозоу	lozu	лозоу	dual,locative
лоза|noun|f334679acdc41783	noun:loc:pl	0	лозахъ	lozaxŭ	лозахъ	locative,plural
лоза|noun|f334679acdc41783	noun:loc:sg	0	лозѣ	lozě	лозѣ	locative,singular
лоза|noun|f334679acdc41783	noun:nom:du	0	лозѣ	lozě	лозѣ	dual,nominative
лоза|noun|f334679acdc41783	noun:nom:pl	0	лозꙑ	lozy	лозꙑ	nominative,plural
лоза|noun|f334679acdc41783	noun:nom:sg	0	лоза	loza	лоза	nominative,singular
лоза|noun|f334679acdc41783	noun:voc:du	0	лозѣ	lozě	лозѣ	dual,vocative
лоза|noun|f334679acdc41783	noun:voc:pl	0	лозꙑ	lozy	лозꙑ	plural,vocative
лоза|noun|f334679acdc41783	noun:voc:sg	0	лозо	lozo	лозо	singular,vocative
лозиѥ|noun|83d432ac8147c55b	noun:acc:du	0	лозии	lozii	лозии	accusative,dual
лозиѥ|noun|83d432ac8147c55b	noun:acc:pl	0	лозиꙗ	lozija	лозиꙗ	accusative,plural
лозиѥ|noun|83d432ac8147c55b	noun:acc:sg	0	лозиѥ	lozije	лозиѥ	accusative,singular
лозиѥ|noun|83d432ac8147c55b	noun:dat:du	0	лозиема	lozijema	лозиема	dative,dual
лозиѥ|noun|83d432ac8147c55b	noun:dat:pl	0	лозиемъ	lozijemŭ	лозиемъ	dative,plural
лозиѥ|noun|83d432ac8147c55b	noun:dat:sg	0	лозию	loziju	лозию	dative,singular
лозиѥ|noun|83d432ac8147c55b	noun:gen:du	0	лозию	loziju	лозию	dual,genitive
лозиѥ|noun|83d432ac8147c55b	noun:gen:pl	0	лозии	lozii	лозии	genitive,plural
лозиѥ|noun|83d432ac8147c55b	noun:gen:sg	0	лозиꙗ	lozija	лозиꙗ	genitive,singular
лозиѥ|noun|83d432ac8147c55b	noun:ins:du	0	лозиема	lozijema	лозиема	dual,instrumental
лозиѥ|noun|83d432ac8147c55b	noun:ins:pl	0	лозии	lozii	лозии	instrumental,plural
лозиѥ|noun|83d432ac8147c55b	noun:ins:sg	0	лозиемь	lozijemĭ	лозиемь	instrumental,singular
