id	lemma	pos	gender	anim	class	stress	stems	overrides	variants	src	note
госпожда.n	госпожда	n	-	-	a:а:m	-	-	gen.sg=госпождꙙ	-	U:	tie a:ꙗ:-
гостиница.n	гостиница	n	-	-	a:а:-	-	-	-	-	U:	tie a:а:f,a:а:m,ak:а:-,a:ь:-,a:ꙗ:-
гостиньникъ.n	гостиньникъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
гостиньница.n	гостиньница	n	-	-	a:а:-	-	-	-	acc.sg=гостиньници;loc.sg=гостиньници	K:a:а:-;U:	tie a:а:f,ak:а:-,a:ь:-
гостиньць.n	гостиньць	n	-	-	i:ь:m	-	-	-	-	K:i:ь:-	-
гость.n	гость	n	-	-	i:ь:m	-	-	-	-	K:i:ь:-	-
гоубѫ.n	гоубѫ	n	-	-	a:а:-	-	-	nom.sg=гоубѫ	-	U:	tie a:а:f,a:а:m,a:и:f,a:ь:-,ak:а:-
градъ.n	градъ	n	-	-	o:ъ:-	-	-	-	gen.sg=гра;gen.pl=градовъ;acc.sg=гдрадъ|гра|градь;acc.pl=градъи;loc.sg=гърадѣ	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
градъ.n.2	градъ	n	-	-	o:ъ:-	-	-	-	gen.sg=гра;gen.pl=градовъ;acc.sg=гдрадъ|гра|градь;acc.pl=градъи;loc.sg=гърадѣ	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
градьникъ.n	градьникъ	n	-	-	ok:ъ:-	-	-	-	dat.sg=градьникови;acc.sg=градьника	K:ok:ъ:-	tie ok:ъ:m
градьць.n	градьць	n	-	-	o:ь:-	a	-	voc.sg=градьче	acc.pl=градъцѧ	K:o:ь:-;U:	-
гражданинъ.n	гражданинъ	n	-	-	o:ъ:-	a	-	nom.pl=граждане;gen.pl=гражданъ;dat.pl=гражданьмъ;acc.pl=гражданꙑ;ins.sg=гражданиномь;ins.pl=гражданꙑ;loc.pl=гражданьхъ;voc.pl=граждане	loc.pl=гражданехъ	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
граждениѥ.n	граждениѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	-
граждь.n	граждь	n	-	-	i:ь:m	-	-	-	acc.sg=граждъ	K:i:ь:-;U:	-
гранъ.n	гранъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
гратиꙗнъ.n	гратиꙗнъ	n	-	-	o:ъ:m	a	-	nom.sg=гратианъ	-	U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m
гребениѥ.n	гребениѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	tie o:е:-,o:е:n,s:е:-
гребище.n	гребище	n	-	-	o:е:-	-	-	-	gen.pl=гребишть	K:o:е:-;U:	tie o:е:n,s:е:-
григории.n	григории	n	-	-	a:и:-	-	-	-	-	U:	tie a:и:m,a:и:f,o:и:-,r:и:-
гробище.n	гробище	n	-	-	o:е:-	-	-	-	gen.sg=гробишта;loc.sg=гробишти	K:o:е:-;U:	tie o:е:n,s:е:-
гробъ.n	гробъ	n	-	-	o:ъ:-	-	-	-	nom.sg=гробь	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
гроза.n	гроза	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
гроздъ.n	гроздъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
грозновиѥ.n	грозновиѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
грознъ.n	грознъ	n	-	-	o:ъ:-	-	-	-	gen.pl=грозньвъ	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
громъ.n	громъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
гръдость.n	гръдость	n	-	-	i:ь:-	-	-	-	-	K:i:ь:-	tie i:и:-,i:ъ:-
гръдыни.n	гръдꙑни	n	f	-	a:и:f	-	-	-	acc.sg=гръдъинѫ;ins.sg=гръдъинеѭ	K:a:и:f;U:	-
грълица.n	грълица	n	-	-	a:а:m	-	-	-	-	K:a:а:-	-
гръличищь.n	гръличищь	n	-	-	i:ь:m	-	-	-	acc.du=гръличишта	K:i:ь:-;U:	-
гръло.n	гръло	n	-	-	o:о:-	-	-	-	-	K:o:о:-	tie o:о:n,ok:о:-
гръмъ.n	гръмъ	n	-	-	u:ъ:-	-	-	-	-	K:u:ъ:-	tie uk:ъ:-
гръньчарь.n	гръньчарь	n	-	-	o:ь:m	a	-	ins.sg=грьньчаремъ	-	U:	-
гръсть.n	гръсть	n	-	-	i:ь:-	-	-	-	-	K:i:ь:-	tie i:и:-,i:ъ:-
грътань.n	грътань	n	-	-	i:ь:m	-	-	-	acc.sg=грьтань	K:i:ь:-;U:	-
грькъ.n	грькъ	n	-	-	ok:ъ:-	-	-	-	dat.sg=грькови;acc.sg=грька	K:ok:ъ:-	tie ok:ъ:m
грьньчарь.n	грьньчарь	n	-	-	o:ь:m	-	-	-	acc.sg=грьньчарꙗ	K:o:ь:-	tie o:ь:f
грьци.n	грьци	n	-	-	a:и:-	a	-	acc.pl=гръкꙑ	-	U:	-
грѣхъ.n	грѣхъ	n	-	-	ok:ъ:-	-	-	-	gen.pl=грѣховъ;acc.pl=грѣхъи;ins.pl=грѣхъи	K:ok:ъ:-;U:	tie ok:ъ:m
грѣхъпаданиѥ.n	грѣхъпаданиѥ	n	-	-	o:ѥ:-	a	-	gen.pl=грѣхъпаданеи;acc.pl=грѣхъпаданьѣ	-	U:	-
грѣшьникъ.n	грѣшьникъ	n	-	-	ok:ъ:-	-	-	-	dat.sg=грѣшьникови|грѣшъникоу;acc.sg=грѣшьника;nom.sg=грѣшъникъ;nom.pl=грѣшъници|грѣшници;gen.pl=грѣшъникъ;dat.pl=грѣшъникомъ;acc.pl=грѣшъникꙑ|грѣшьникъи|грѣшъникъи;ins.pl=грѣшъникꙑ|грѣшъникъи;loc.sg=грѣшъницѣ|грѣшницѣ	K:ok:ъ:-;U:	tie ok:ъ:m
грѣшьница.n	грѣшьница	n	-	-	a:а:m	-	-	-	nom.sg=грѣшъница|грѣшница	K:a:а:-;U:	-
гыбѣль.n	гꙑбѣль	n	-	-	i:ь:-	-	-	-	-	K:i:ь:-	tie i:и:-,i:ъ:-
гѫба.n	гѫба	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
гѫсли.n	гѫсли	n	-	-	o:и:-	a	-	gen.pl=гѫсльи;dat.pl=гѫсльмъ;acc.pl=гѫсли;ins.pl=гѫсльми;loc.pl=гѫсльхъ;voc.pl=гѫсльѥ	gen.pl=гѫслии;voc.pl=гѫслиѥ;loc.pl=гѫслехъ|глѫслехъ|глѫсехъ|гослехъ	K:i:и:-;U:	pl-tantum
гѫсь.n	гѫсь	n	-	-	i:ь:m	-	-	-	-	K:i:ь:-	-
гꙋбитель.n	гоубитель	n	m	-	o:ь:m	-	-	-	acc.sg=гоубителꙗ	K:o:ь:m	tie o:ь:f
гꙋбительство.n	гоубительство	n	-	-	o:о:-	-	-	-	-	K:o:о:-	tie o:о:n,ok:о:-
гꙋмьно.n	гоумьно	n	-	-	o:о:-	-	-	-	acc.sg=гоумно|гоумъно	K:o:о:-;U:	tie o:о:n,ok:о:-
давьць.n	давьць	n	-	-	o:ь:-	a	-	voc.sg=давьче	-	K:o:ь:-	-
давꙑдъ.n	давꙑдъ	n	-	-	o:ъ:-	a	-	nom.sg=даоуидъ;dat.sg=даоуидоу;ins.sg=даоудомъ	nom.sg=даоудъ|даоуꙑдъ;gen.sg=даоуида|даоуда	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
далꙗ.n	далꙗ	n	-	-	a:ꙗ:-	-	-	acc.pl=далꙙ	acc.pl=далѧ	U:	-
даниилъ.n	даниилъ	n	-	-	o:ъ:-	-	-	-	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
данилъ.n	данилъ	n	-	-	o:ъ:-	a	-	ins.sg=данииломъ;loc.sg=даниилѣ	-	U:	-
дань.n	дань	n	-	-	i:ь:-	-	-	-	-	K:i:ь:-	tie i:и:-,i:ъ:-
дара.n	дара	n	-	-	a:а:-	-	-	-	-	U:	tie a:а:f,ak:а:-,a:ь:-
дарованиѥ.n	дарованиѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	-
даръ.n	даръ	n	-	-	o:ъ:-	-	-	-	nom.pl=дарове|даръи|дарꙑ;gen.sg=дароу;gen.pl=даровъ;acc.pl=даръи;ins.sg=даромь;loc.sg=дароу	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
датель.n	датель	n	m	-	o:ь:-	-	-	voc.sg=дателоу	dat.sg=дателеви;acc.sg=датела	K:o:ь:m	-
даꙗниѥ.n	даꙗниѥ	n	-	-	o:ѥ:-	-	-	-	gen.sg=дааньꙗ;acc.pl=дааниѣ|даанъѣ	K:o:ѥ:-;U:	-
движениѥ.n	движениѥ	n	-	-	o:ѥ:-	a	-	gen.sg=движениѣ	-	U:	-
дворъ.n	дворъ	n	-	-	o:ъ:-	-	-	-	acc.pl=дворъи	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
дворьба.n	дворьба	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
двьрь.n	двьрь	n	-	-	i:ь:-	-	-	-	gen.pl=двьреи;dat.pl=двьремъ|двъремъ|двьремь;acc.pl=двъри|двьрии;ins.pl=дверьми;loc.pl=двьрехъ	K:i:ь:-;U:	tie i:и:-,i:ъ:-
двьрьникъ.n	двьрьникъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
двьрьница.n	двьрьница	n	-	-	a:а:m	-	-	-	-	U:	tie a:ꙗ:-
двьрьцѧ.n	двьрьцѧ	n	-	-	n:ѧ:-	a	-	acc.pl=двьрьцꙙ;ins.pl=двьрьцами	-	U:	-
дебельство.n	дебельство	n	-	-	o:о:-	-	-	-	-	K:o:о:-	tie o:о:n,ok:о:-
декаполь.n	декаполь	n	-	-	o:ь:f	a	-	gen.sg=декаполѣа	-	U:	tie i:ь:-,i:ь:m,o:ь:-,o:ь:m,i:и:-,i:ъ:-
декии.n	декии	n	-	-	a:и:f	a	-	dat.sg=декиоу	gen.sg=декиа;dat.sg=декию	U:	tie o:и:-
декѧбръ.n	декѧбръ	n	-	-	o:ъ:-	a	-	gen.sg=декꙙмбра	-	U:	-
декѧбрь.n	декѧбрь	n	m	-	o:ь:m	-	-	-	-	K:o:ь:m	tie o:ь:f
делматии.n	делматии	n	-	-	a:и:-	a	-	dat.sg=делъматию	-	U:	tie a:и:m,a:и:f,o:и:-,r:и:-
демонъ.n	демонъ	n	-	-	o:ъ:m	-	-	-	-	U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m
десница.n	десница	n	-	-	a:а:m	a	-	gen.sg=деницѩ	nom.sg=десни|десницѣ|десъница;gen.sg=десницѩ	U:	tie a:ꙗ:-
десѧтина.n	десѧтина	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
десѧть.n	десѧть	n	-	-	i:ь:-	a	-	nom.sg=десѧтии	-	U:	-
диво.n	диво	n	-	-	s:о:-	-	-	-	-	K:s:о:-	-
дивъ.n	дивъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
дии.n	дии	n	-	-	a:и:-	-	-	gen.sg=дия	-	U:	-
димосии.n	димосии	n	-	-	a:и:-	-	-	-	-	U:	tie a:и:m,a:и:f,o:и:-,r:и:-
димофилъ.n	димофилъ	n	-	-	o:ъ:-	-	-	-	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
динарии.n	динарии	n	-	-	a:и:-	a	-	loc.pl=динарихъ	-	U:	tie a:и:m,o:и:-
динарионъ.n	динарионъ	n	-	-	o:ъ:m	-	-	-	-	U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m,u:ъ:-,uk:ъ:-
динарь.n	динарь	n	-	-	o:ь:m	-	-	-	-	K:o:ь:-	tie o:ь:f
диоклитиꙗнъ.n	диоклитиꙗнъ	n	-	-	o:ъ:m	-	-	-	-	U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m
диомидии.n	диомидии	n	-	-	a:и:-	-	-	-	-	U:	tie a:и:m,a:и:f,o:и:-,r:и:-
дионисъ.n	дионисъ	n	-	-	o:ъ:-	a	-	nom.sg=дионоусь	-	U:	-
дира.n	дира	n	-	-	a:а:-	-	-	-	nom.sg=дирѣ	K:a:а:-;U:	tie a:а:f,ak:а:-,a:ь:-
диꙗ.n	диꙗ	n	-	-	a:ꙗ:-	a	-	gen.pl=дии	-	K:a:ꙗ:-	-
диꙗволъ.n	диꙗволъ	n	-	-	o:ъ:-	a	-	voc.sg=диѣволе	nom.sg=диѣволъ|дияволъ|дьѣволъ;gen.sg=дьꙗвола|диявола|диѣвола;dat.sg=дияволоу|дияволови|диѣволоу|диꙗволови;ins.sg=дияволомь|диѣволомъ|диꙗволемъ	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
диꙗкониса.n	диꙗкониса	n	-	-	a:а:-	-	-	-	-	U:	tie a:а:f,ak:а:-,a:ь:-
диꙗкъ.n	диꙗкъ	n	-	-	ok:ъ:m	-	-	-	-	U:	tie o:ъ:-,o:ъ:m,ok:ъ:-,u:ъ:-,uk:ъ:-
длань.n	длань	n	-	-	i:ь:-	-	-	-	ins.sg=дланью	K:i:ь:-;U:	tie i:и:-,i:ъ:-
длъгота.n	длъгота	n	-	-	a:а:-	-	-	-	-	U:	tie a:а:f,ak:а:-,a:ь:-
длъготрьпѣлиѥ.n	длъготрьпѣлиѥ	n	-	-	o:ѥ:-	a	-	ins.sg=длъготрьпѣлиимъ	-	U:	-
длъготрьпѣниѥ.n	длъготрьпѣниѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
длъгъ.n	длъгъ	n	-	-	ok:ъ:-	-	-	-	nom.du=длъгꙑ;nom.pl=длъгове;gen.sg=длъгоу;gen.du=длъговоу;gen.pl=длъговъ;dat.sg=длъгови;dat.du=длъгъма;dat.pl=длъгъмъ;acc.du=длъгꙑ;ins.sg=длъгъмь;ins.du=длъгъма;ins.pl=длъгъми|дльгꙑ;loc.sg=длъгоу;loc.du=длъговоу;loc.pl=длъгъхъ;voc.sg=длъгоу;voc.du=длъгꙑ;voc.pl=длъгове	K:ok:ъ:-;U:	tie ok:ъ:m
длъжьникъ.n	длъжьникъ	n	-	-	ok:ъ:-	-	-	-	nom.du=дльжника;dat.pl=длъжъникомъ;acc.sg=длъжъникъ	K:ok:ъ:-;U:	tie ok:ъ:m
дльгота.n	дльгота	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
добльство.n	добльство	n	n	-	o:о:n	-	-	-	-	K:o:о:n	tie o:о:-,ok:о:-
доблѥсть.n	доблѥсть	n	-	-	i:ь:-	-	-	-	acc.pl=добьѥсти	K:i:ь:-;U:	tie i:и:-,i:ъ:-
добровониѥ.n	добровониѥ	n	-	-	o:ѥ:-	a	-	ins.sg=добровониѥмъ	-	U:	-
доброговѣниѥ.n	доброговѣниѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	tie o:е:-,o:е:n,s:е:-
добродѣꙗниѥ.n	добродѣꙗниѥ	n	-	-	o:ѥ:-	a	-	gen.sg=добродѣаньꙗ;gen.pl=добродѣании	-	U:	-
добропомощьница.n	добропомощьница	n	-	-	a:а:-	a	-	nom.sg=добропомоштьница	-	U:	-
доброродиѥ.n	доброродиѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	-
доброродьство.n	доброродьство	n	-	-	o:о:n	a	-	nom.sg=доброродъство	-	U:	tie o:о:-,ok:о:-
добрость.n	добрость	n	-	-	i:ь:-	-	-	-	-	K:i:ь:-	tie i:и:-,i:ъ:-
доброта.n	доброта	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
доброчьстиѥ.n	доброчьстиѥ	n	-	-	o:ѥ:-	a	-	ins.sg=доброчьстиѥмъ	-	U:	-
доброчьсть.n	доброчьсть	n	-	-	i:ь:-	-	-	-	-	U:	tie i:ь:m,i:и:-,i:ъ:-
доволъ.n	доволъ	n	-	-	o:ъ:-	-	-	-	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m,u:ъ:-,uk:ъ:-
довъльство.n	довъльство	n	-	-	o:о:n	a	-	dat.sg=довльствоу;loc.sg=довльствѣ	-	U:	-
доикъ.n	доикъ	n	-	-	ok:ъ:m	-	-	-	-	U:	tie o:ъ:-,o:ъ:m,ok:ъ:-,u:ъ:-,uk:ъ:-
долъ.n	долъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
домаживьць.n	домаживьць	n	-	-	o:ь:-	a	-	voc.sg=домаживьче	-	K:o:ь:-	-
дометии.n	дометии	n	-	-	a:и:-	a	-	gen.sg=дометиа	gen.sg=дометиꙗ	U:	-
дометиꙗнъ.n	дометиꙗнъ	n	-	-	o:ъ:m	-	-	-	-	U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m
домъ.n	домъ	n	-	-	u:ъ:-	-	-	-	nom.du=дома;nom.pl=доми;gen.sg=дома|до;gen.du=домоу;gen.pl=домъ;dat.sg=домоу;dat.du=домома;dat.pl=домомъ;acc.du=дома;ins.sg=домомъ|домомь;ins.du=домома;ins.pl=домꙑ;loc.sg=домѣ;loc.du=домоу;loc.pl=домѣхъ|домохъ;voc.sg=доме;voc.du=дома;voc.pl=доми;acc.sg=домь	K:u:ъ:-;U:	tie uk:ъ:-
досадитель.n	досадитель	n	-	-	o:ь:f	-	-	-	-	U:	tie i:ь:-,i:ь:m,n:ь:-,o:ь:-,o:ь:m,i:и:-,i:ъ:-
досаждениѥ.n	досаждениѥ	n	-	-	o:ѥ:-	-	-	gen.sg=досаждения	gen.sg=досаждениѣ	U:	-
достоиньство.n	достоиньство	n	-	-	o:о:-	-	-	-	nom.sg=достоинъство;ins.sg=достоинъствомъ	K:o:о:-;U:	tie o:о:n,ok:о:-
достоꙗниѥ.n	достоꙗниѥ	n	-	-	o:ѥ:-	a	-	nom.sg=достоѣние;gen.sg=достоѣниѣ;dat.sg=достоѣнью;acc.sg=достоѣние	nom.sg=достоѣнье;gen.sg=достоѣньѣ;acc.sg=достоѣнье|достоѣнъе|достоѣнь	U:	-
доумѣанъ.n	доумѣанъ	n	-	-	o:ъ:m	-	-	-	-	U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m,u:ъ:-,uk:ъ:-
доунавъ.n	доунавъ	n	-	-	o:ъ:-	-	-	-	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
драгъма.n	драгъма	n	-	-	a:а:-	a	-	gen.pl=драгмъ;acc.sg=драгмѫ	-	U:	-
дрождиѩ.n	дрождиѩ	n	-	-	a:ꙗ:-	a	-	gen.pl=дрождии	nom.pl=дрождьѩ	K:a:0:-;U:	pl-tantum
дръва.n	дръва	n	-	-	a:а:-	a	-	nom.pl=дръва;dat.pl=дръвомъ;acc.pl=дръва;ins.pl=дръвꙑ;loc.pl=дръвѣхъ;voc.pl=дръва	-	K:o:а:-	pl-tantum; tie a:а:f,ak:а:-,a:ь:-
дръжава.n	дръжава	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
дръзновеньѥ.n	дръзновеньѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
дрьжава.n	дрьжава	n	-	-	a:а:-	a	-	nom.sg=дръжава;acc.sg=дръжавѫ;ins.sg=дръжавоѭ	nom.sg=дръжа	U:	-
дрьжаниѥ.n	дрьжаниѥ	n	-	-	o:ѥ:-	a	-	ins.sg=дръжаниимъ	-	U:	-
дрьзновениѥ.n	дрьзновениѥ	n	-	-	o:ѥ:-	a	-	nom.sg=дръзновениѥ;gen.sg=дръзновениꙗ;acc.sg=дръзновениѥ;ins.sg=дръзновениимъ;loc.pl=дръзновенꙑихъ	-	U:	-
дрьзость.n	дрьзость	n	-	-	i:ь:-	-	-	-	nom.sg=дръзость;gen.sg=дръзости;acc.sg=дръзость;ins.sg=дръзостьѭ;loc.sg=дръзости	K:i:ь:-;U:	tie i:и:-,i:ъ:-
дрьколь.n	дрьколь	n	-	-	i:ь:m	-	-	-	-	K:i:ь:-	-
дрѣво.n	дрѣво	n	-	-	s:о:-	-	-	-	nom.pl=дрѣва;gen.sg=дрѣва;dat.sg=дрѣвоу;dat.pl=дрѣвесемъ;acc.pl=дрѣва;ins.sg=дрѣвомъ;loc.sg=дрѣвѣ|дрѣвѣси;loc.pl=дрѣвесехъ	K:s:о:-;U:	-
дрѣводѣла.n	дрѣводѣла	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
дрѣводѣлꙗ.n	дрѣводѣлꙗ	n	-	-	a:ꙗ:-	-	-	-	-	U:	tie a:а:m
дрѣманиѥ.n	дрѣманиѥ	n	-	-	o:е:-	-	-	-	-	U:	tie o:е:n,s:е:-
дрѧзга.n	дрѧзга	n	-	-	ak:а:-	-	-	-	-	K:ak:а:-	-
дрѧхльство.n	дрѧхльство	n	-	-	o:о:-	-	-	-	loc.sg=дрꙙхльствѣ	K:o:о:-;U:	tie o:о:n,ok:о:-
дрѫгарь.n	дрѫгарь	n	m	-	o:ь:-	-	-	voc.sg=дрѫгароу	-	K:o:ь:m	-
дрѫгъ.n	дрѫгъ	n	-	-	o:ъ:-	-	-	-	nom.sg=дроугъ;nom.pl=дроуѕи;gen.sg=дроуга;gen.pl=дроугъ;dat.sg=дроугоу;dat.pl=дроугомъ;acc.sg=дроугоѥ;acc.pl=дроугꙑ;ins.pl=дроугꙑ;voc.sg=дроуже	K:ok:ъ:-;U:	tie o:ъ:m
дрѫчениѥ.n	дрѫчениѥ	n	-	-	o:ѥ:-	a	-	acc.sg=дрѫченьѥ	-	U:	-
дрꙋга.n	дроуга	n	-	-	ak:а:-	-	-	-	-	K:ak:а:-	-
дрꙋгъ.n	дроугъ	n	-	-	ok:ъ:-	-	-	-	acc.sg=дроугоѥ	K:ok:ъ:-;U:	tie ok:ъ:m
дрꙋжина.n	дроужина	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
дрꙋжьба.n	дроужьба	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
дъводоушиѥ.n	дъводоушиѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	-
дъждь.n	дъждь	n	-	-	o:ь:-	-	-	voc.sg=дъждоу	nom.sg=дождъ;acc.sg=дождь|дъждъ|дьждъ	K:o:ь:-;U:	-
дъна.n	дъна	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
дъно.n	дъно	n	-	-	o:о:-	-	-	-	-	K:o:о:-	tie o:о:n,ok:о:-
дъска.n	дъска	n	-	-	ak:а:-	a	-	nom.du=дъсцѣ;dat.sg=дъсцѣ;acc.du=дъсцѣ;loc.sg=дъсцѣ;voc.du=дъсцѣ	loc.sg=дьстѣ	K:ak:а:-;U:	tie a:а:-,a:а:f,a:ь:-
дъхновениѥ.n	дъхновениѥ	n	-	-	o:ѥ:-	a	-	gen.sg=дъхновенъѣ;acc.sg=дъхновеньѥ	-	U:	-
дъхъ.n	дъхъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
дъхъторъ.n	дъхъторъ	n	-	-	o:ъ:-	-	-	-	loc.sg=дохъторѣ	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
дъчи.n	дъчи	n	-	-	a:и:-	a	-	acc.pl=дьштери	-	U:	-
дъщи.n	дъщи	n	-	-	r:и:-	-	-	-	nom.sg=дъшти|дьшти;nom.pl=дъштери;gen.sg=дъштере|дьштере;gen.pl=дъштеръ;dat.sg=дъштери;acc.sg=дъштерь|дьштерь;acc.pl=дьштери;loc.pl=дьштерехъ;voc.sg=дъшти	K:r:и:-;U:	-
дъщица.n	дъщица	n	-	-	a:а:-	a	-	acc.sg=дъштицѫ	-	U:	-
дымъ.n	дꙑмъ	n	-	-	o:ъ:-	-	-	-	nom.sg=дъимъ	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
дьбрь.n	дьбрь	n	-	-	i:ь:-	-	-	-	-	K:i:ь:-	tie i:и:-,i:ъ:-
дьнь.n	дьнь	n	-	-	i:ь:m	-	-	-	nom.sg=день|дьне|дьнъ;nom.pl=дьнье|дьние|денье|дъне|днье|дънье|дьне;gen.sg=дьне|дне|дъне|денъ|дня;gen.pl=денъ|дьнеи|днеи|днии|днꙑ|дънеи|дъни|дънъи|дьне|дьнъ;dat.sg=дни|дьнии;dat.pl=дьнемь;acc.sg=день|денъ|днь|дъ|дьнъ;acc.pl=дни|дъни|дьнъ;ins.sg=дьнемъ;ins.pl=деньми;loc.sg=дьне|дни;loc.du=дъноу;loc.pl=дьнехъ|дънехъ	K:i:ь:-;U:	-
дьньница.n	дьньница	n	-	-	a:а:m	-	-	-	gen.sg=деньницѩ|дьньницꙙ	K:a:а:-;U:	-
дьраниѥ.n	дьраниѥ	n	-	-	o:ѥ:-	a	-	gen.sg=дъраниꙗ	-	U:	-
дѣва.n	дѣва	n	-	-	a:а:-	-	-	-	nom.pl=дѣвъи	K:a:а:-;U:	tie a:а:f,ak:а:-,a:ь:-
дѣваꙗ.n	дѣваꙗ	n	-	-	a:ꙗ:-	a	-	dat.sg=дѣвѣи	-	U:	-
дѣвица.n	дѣвица	n	-	-	a:а:m	-	-	-	nom.pl=дѣвицꙙ;gen.sg=дѣвицꙙ;acc.pl=дѣвицꙙ;gen.pl=дѣвицъ	K:a:а:-;U:	-
дѣвьство.n	дѣвьство	n	-	-	o:о:-	-	-	-	gen.sg=дѣвъства|дѣвъста;acc.sg=дѣвъство	K:o:о:-;U:	tie o:о:n,ok:о:-
дѣдъ.n	дѣдъ	n	-	-	o:ъ:-	-	-	-	dat.sg=дѣдови;acc.sg=дѣда	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
дѣиство.n	дѣиство	n	-	-	o:о:-	-	-	-	-	K:o:о:-	tie o:о:n,ok:о:-
дѣланиѥ.n	дѣланиѥ	n	-	-	o:е:-	-	-	-	-	U:	tie o:е:n,s:е:-
дѣлатель.n	дѣлатель	n	m	-	o:ь:-	-	-	voc.sg=дѣлателоу	dat.sg=дѣлателеви;acc.sg=дѣлатела;nom.pl=дѣлателе;gen.sg=дѣлателꙗ|дѣлателꙙ;gen.pl=дѣлателъ;dat.pl=дѣлателемь;ins.pl=дѣлателꙑ;voc.pl=дѣлателе	K:o:ь:m;U:	-
дѣлитель.n	дѣлитель	n	m	-	o:ь:m	-	-	-	gen.sg=дѣлителѣ	K:o:ь:m;U:	tie o:ь:f
